cust_id
662411
78067
570854
879410
764859
582230
923472
832526
543563
359708
777046
342174
302971
380750
279033
620588
68445
819805
627436
610753
83485
592301
242569
470085
724047
796386
844693
452311
361604
596943
439073
387611
950090
361402
293170
198119
681110
853770
819494
98579
567528
725734
683312
978333
546957
308402
662411
454587
639396
275244
686915
579208
289748
453160
876131
245246
512050
498058
273285
445397
443123
758401
334212
732557
682052
300176
300293
285765
809817
548968
59792
725749
638197
200773
727595
737017
173751
860204
717883
775547
832344
432861
348052
239405
489696
685221
578883
477938
283597
595565
347125
428750
58540
545414
853492
561604
902983
675847
370087
535122
360017
46080
19254
995993
590994
302537
358048
994597
167281
527266
310141
604599
862622
602947
402105
671481
47036
379283
593311
725639
898832
311045
441328
585467
356582
856446
623248
1033551
54483
418772
620344
868398
905598
682505
681570
720558
360282
684015
792255
574911
350329
301392
19423
373841
799932
365418
253007
225398
844532
633220
555223
387312
631768
725974
858949
569535
796249
446127
786912
330428
376896
347782
79169
537077
291123
381527
689306
869318
528821
451775
214678
601678
292137
289340
486559
492106
319231
328602
574351
885825
446896
179983
661071
243240
425035
740664
450682
794023
861531
957093
716661
301292
461417
178662
138006
606715
299996
323778
909993
661565
479840
798579
705991
292820
803226
697478
733377
781721
427405
599263
543930
526114
416883
528824
835504
548858
607809
567628
309084
439045
371951
380757
857815
607475
921260
368643
948441
902607
929520
823793
530304
613054
603632
851184
774228
856441
424670
888006
592411
833584
775090
542748
265811
607792
376121
331136
44390
847127
334837
558958
248367
338883
160537
427545
137333
355194
378460
595013
960421
981326
744048
564555
615572
427061
381119
556086
436347
23673
335781
840562
611888
690649
817410
794760
797966
415308
394019
603436
528552
86244
742620
620347
907100
28816
681922
344701
613727
400791
387171
367828
410026
327245
917057
595283
209271
324079
574043
278489
601687
667770
794190
400601
591171
311084
760355
293740
398982
183567
287535
490005
794445
865071
208290
408665
331981
507409
257614
413787
146313
364474
894752
472821
93943
900575
514561
104325
842866
319494
286046
171921
571969
227444
594341
695052
411505
686445
249076
804793
593868
881439
324933
735433
405129
491790
871110
901119
705911
898856
334960
889286
547306
299849
363812
159916
852455
872525
481789
666727
746572
909498
532015
579566
412258
641608
380152
954931
808067
390003
