team_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,best_nlaps_num,best_nlaps_time,best_qual_lap_at,best_qual_lap_num,best_qual_lap_time,reason_out_id,reason_out,champ_points,drop_race,club_points,position,qual_lap_time,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,division,old_license_level,old_sub_level,old_cpi,oldi_rating,old_ttrating,new_license_level,new_sub_level,new_cpi,newi_rating,new_ttrating,multiplier,license_change_oval,license_change_road,incidents,max_pct_fuel_fill,weight_penalty_kg,league_points,league_agg_points,car_id,car_name,aggregate_champ_points,watched,friend,driver_results,ai,livery.car_id,livery.pattern,livery.color1,livery.color2,livery.color3,livery.number_font,livery.number_color1,livery.number_color2,livery.number_color3,livery.number_slant,livery.sponsor1,livery.sponsor2,livery.car_number,livery.wheel_color,livery.rim_type,suit.pattern,suit.color1,suit.color2,suit.color3,avg_lap,time
-201262,SimTech Motorsport LMDh,0,0,0,7,0,0,0,2095796,1,2034151,-1,-1,1970-01-01T00:00:00Z,-1,-1,0,Running,0,False,0,0,-1,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,13,-1,-1,0,0,159,BMW M Hybrid V8,0,False,False,"[{'team_id': -201262, 'cust_id': 316144, 'display_name': 'Standa Sehnall', 'finish_position': 0, 'finish_position_in_class': 0, 'laps_lead': 0, 'laps_complete': 2, 'opt_laps_complete': 0, 'interval': 0, 'class_interval': 0, 'average_lap': 2040813, 'best_lap_num': 1, 'best_lap_time': 2034151, 'best_nlaps_num': -1, 'best_nlaps_time': -1, 'best_qual_lap_at': '1970-01-01T00:00:00Z', 'best_qual_lap_num': -1, 'best_qual_lap_time': -1, 'reason_out_id': 0, 'reason_out': 'Running', 'champ_points': 0, 'drop_race': False, 'club_points': 0, 'position': 0, 'qual_lap_time': -1, 'starting_position': -1, 'starting_position_in_class': -1, 'car_class_id': 4010, 'car_class_name': 'BMW M Hybrid V8', 'car_class_short_name': 'BMW M Hybrid V8', 'club_id': 46, 'club_name': 'Central-Eastern Europe', 'club_shortname': 'Central-Eastern Europe', 'division': -1, 'old_license_level': 20, 'old_sub_level': 466, 'old_cpi': 109.42125, 'oldi_rating': 4428, 'old_ttrating': 1460, 'new_license_level': 20, 'new_sub_level': 466, 'new_cpi': 109.42125, 'newi_rating': 4428, 'new_ttrating': 1460, 'multiplier': 1, 'license_change_oval': -1, 'license_change_road': -1, 'incidents': 7, 'max_pct_fuel_fill': -1, 'weight_penalty_kg': -1, 'league_points': 0, 'league_agg_points': 0, 'car_id': 159, 'car_name': 'BMW M Hybrid V8', 'aggregate_champ_points': 0, 'livery': {'car_id': 159, 'pattern': 14, 'color1': '13164d', 'color2': '0b4089', 'color3': 'd94a03', 'number_font': 37, 'number_color1': 'ffffff', 'number_color2': '777777', 'number_color3': '000000', 'number_slant': 0, 'sponsor1': 173, 'sponsor2': 146, 'car_number': '7', 'wheel_color': None, 'rim_type': -1}, 'suit': {'pattern': 2, 'color1': '13164d', 'color2': 'd94a03', 'color3': '13164d'}, 'helmet': {'pattern': 35, 'color1': '4fff22', 'color2': 'ff0000', 'color3': '1400ff', 'face_type': 0, 'helmet_type': 0}, 'watched': False, 'friend': False, 'ai': False, 'team_display_name': 'SimTech Motorsport LMDh', 'average_lap_valid': 2072699.7142857143, 'laps_complete_valid': 14}, {'team_id': -201262, 'cust_id': 316148, 'display_name': 'Matej Surhanak', 'finish_position': 9, 'finish_position_in_class': 9, 'laps_lead': 0, 'laps_complete': 5, 'opt_laps_complete': 0, 'interval': 40888, 'class_interval': 40888, 'average_lap': 2150779, 'best_lap_num': 5, 'best_lap_time': 2075039, 'best_nlaps_num': -1, 'best_nlaps_time': -1, 'best_qual_lap_at': '1970-01-01T00:00:00Z', 'best_qual_lap_num': -1, 'best_qual_lap_time': -1, 'reason_out_id': 0, 'reason_out': 'Running', 'champ_points': 0, 'drop_race': False, 'club_points': 0, 'position': 9, 'qual_lap_time': -1, 'starting_position': -1, 'starting_position_in_class': -1, 'car_class_id': 4010, 'car_class_name': 'BMW M Hybrid V8', 'car_class_short_name': 'BMW M Hybrid V8', 'club_id': 46, 'club_name': 'Central-Eastern Europe', 'club_shortname': 'Central-Eastern Europe', 'division': -1, 'old_license_level': 20, 'old_sub_level': 401, 'old_cpi': 71.85846, 'oldi_rating': 4255, 'old_ttrating': 1294, 'new_license_level': 20, 'new_sub_level': 401, 'new_cpi': 71.85846, 'newi_rating': 4255, 'new_ttrating': 1294, 'multiplier': 1, 'license_change_oval': -1, 'license_change_road': -1, 'incidents': 6, 'max_pct_fuel_fill': -1, 'weight_penalty_kg': -1, 'league_points': 0, 'league_agg_points': 0, 'car_id': 159, 'car_name': 'BMW M Hybrid V8', 'aggregate_champ_points': 0, 'livery': {'car_id': 159, 'pattern': 14, 'color1': '13164d', 'color2': '0b4089', 'color3': 'd94a03', 'number_font': 37, 'number_color1': 'ffffff', 'number_color2': '777777', 'number_color3': '000000', 'number_slant': 0, 'sponsor1': 173, 'sponsor2': 146, 'car_number': '7', 'wheel_color': None, 'rim_type': -1}, 'suit': {'pattern': 2, 'color1': '13164d', 'color2': 'd94a03', 'color3': '13164d'}, 'helmet': {'pattern': 52, 'color1': '1a234e', 'color2': 'e04c1e', 'color3': '0056b6', 'face_type': 0, 'helmet_type': 0}, 'watched': False, 'friend': False, 'ai': False, 'team_display_name': 'SimTech Motorsport LMDh', 'average_lap_valid': 2069344.4864864864, 'laps_complete_valid': 37}]",False,159,14,13164d,0b4089,d94a03,37,ffffff,777777,000000,0,173,146,7,,-1,2,13164d,d94a03,13164d,209.5796,1467.0572
-243684,Altitude Esports,1,1,0,8,0,721,721,2068846,3,2034872,-1,-1,1970-01-01T00:00:00Z,-1,-1,0,Running,0,False,0,1,-1,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,5,-1,-1,0,0,159,BMW M Hybrid V8,0,False,False,"[{'team_id': -243684, 'cust_id': 259215, 'display_name': 'Bryan Loynes', 'finish_position': 1, 'finish_position_in_class': 1, 'laps_lead': 0, 'laps_complete': 2, 'opt_laps_complete': 0, 'interval': 721, 'class_interval': 721, 'average_lap': 2034872, 'best_lap_num': 3, 'best_lap_time': 2034872, 'best_nlaps_num': -1, 'best_nlaps_time': -1, 'best_qual_lap_at': '1970-01-01T00:00:00Z', 'best_qual_lap_num': -1, 'best_qual_lap_time': -1, 'reason_out_id': 0, 'reason_out': 'Running', 'champ_points': 0, 'drop_race': False, 'club_points': 0, 'position': 1, 'qual_lap_time': -1, 'starting_position': -1, 'starting_position_in_class': -1, 'car_class_id': 4010, 'car_class_name': 'BMW M Hybrid V8', 'car_class_short_name': 'BMW M Hybrid V8', 'club_id': 36, 'club_name': 'UK and I', 'club_shortname': 'UK and I', 'division': -1, 'old_license_level': 19, 'old_sub_level': 340, 'old_cpi': 62.611897, 'oldi_rating': 2964, 'old_ttrating': 1312, 'new_license_level': 19, 'new_sub_level': 340, 'new_cpi': 62.611897, 'newi_rating': 2964, 'new_ttrating': 1312, 'multiplier': 1, 'license_change_oval': -1, 'license_change_road': -1, 'incidents': 2, 'max_pct_fuel_fill': -1, 'weight_penalty_kg': -1, 'league_points': 0, 'league_agg_points': 0, 'car_id': 159, 'car_name': 'BMW M Hybrid V8', 'aggregate_champ_points': 0, 'livery': {'car_id': 159, 'pattern': 17, 'color1': '004fff', 'color2': '000000', 'color3': 'b1b1b1', 'number_font': 0, 'number_color1': 'ffffff', 'number_color2': '777777', 'number_color3': '000000', 'number_slant': 0, 'sponsor1': 0, 'sponsor2': 0, 'car_number': '38', 'wheel_color': None, 'rim_type': -1}, 'suit': {'pattern': 22, 'color1': '000000', 'color2': 'ffffff', 'color3': '0084da'}, 'helmet': {'pattern': 37, 'color1': '000000', 'color2': 'ffe500', 'color3': '6100ff', 'face_type': 0, 'helmet_type': 0}, 'watched': False, 'friend': False, 'ai': False, 'team_display_name': 'Altitude Esports', 'average_lap_valid': 2076702.68, 'laps_complete_valid': 25}, {'team_id': -243684, 'cust_id': 388214, 'display_name': 'Mark D Hutchinson', 'finish_position': 4, 'finish_position_in_class': 4, 'laps_lead': 0, 'laps_complete': 3, 'opt_laps_complete': 0, 'interval': 9313, 'class_interval': 9313, 'average_lap': 2076040, 'best_lap_num': 5, 'best_lap_time': 2043464, 'best_nlaps_num': -1, 'best_nlaps_time': -1, 'best_qual_lap_at': '1970-01-01T00:00:00Z', 'best_qual_lap_num': -1, 'best_qual_lap_time': -1, 'reason_out_id': 0, 'reason_out': 'Running', 'champ_points': 0, 'drop_race': False, 'club_points': 0, 'position': 4, 'qual_lap_time': -1, 'starting_position': -1, 'starting_position_in_class': -1, 'car_class_id': 4010, 'car_class_name': 'BMW M Hybrid V8', 'car_class_short_name': 'BMW M Hybrid V8', 'club_id': 36, 'club_name': 'UK and I', 'club_shortname': 'UK and I', 'division': -1, 'old_license_level': 19, 'old_sub_level': 336, 'old_cpi': 61.261353, 'oldi_rating': 4002, 'old_ttrating': 1350, 'new_license_level': 19, 'new_sub_level': 336, 'new_cpi': 61.261353, 'newi_rating': 4002, 'new_ttrating': 1350, 'multiplier': 1, 'license_change_oval': -1, 'license_change_road': -1, 'incidents': 1, 'max_pct_fuel_fill': -1, 'weight_penalty_kg': -1, 'league_points': 0, 'league_agg_points': 0, 'car_id': 159, 'car_name': 'BMW M Hybrid V8', 'aggregate_champ_points': 0, 'livery': {'car_id': 159, 'pattern': 17, 'color1': '004fff', 'color2': '000000', 'color3': 'b1b1b1', 'number_font': 0, 'number_color1': 'ffffff', 'number_color2': '777777', 'number_color3': '000000', 'number_slant': 0, 'sponsor1': 0, 'sponsor2': 0, 'car_number': '38', 'wheel_color': None, 'rim_type': -1}, 'suit': {'pattern': 22, 'color1': '000000', 'color2': 'ffffff', 'color3': '0084da'}, 'helmet': {'pattern': 24, 'color1': 'ffff00', 'color2': '000000', 'color3': '000000', 'face_type': 0, 'helmet_type': 0}, 'watched': False, 'friend': False, 'ai': False, 'team_display_name': 'Altitude Esports', 'average_lap_valid': 2071159.04, 'laps_complete_valid': 25}, {'team_id': -243684, 'cust_id': 176521, 'display_name': 'Tom R Dadswell', 'finish_position': 90, 'finish_position_in_class': 16, 'laps_lead': 0, 'laps_complete': 3, 'opt_laps_complete': 0, 'interval': -1, 'class_interval': -1, 'average_lap': 2088433, 'best_lap_num': -1, 'best_lap_time': -1, 'best_nlaps_num': -1, 'best_nlaps_time': -1, 'best_qual_lap_at': '1970-01-01T00:00:00Z', 'best_qual_lap_num': -1, 'best_qual_lap_time': -1, 'reason_out_id': 0, 'reason_out': 'Running', 'champ_points': 0, 'drop_race': False, 'club_points': 0, 'position': 90, 'qual_lap_time': -1, 'starting_position': -1, 'starting_position_in_class': -1, 'car_class_id': 4010, 'car_class_name': 'BMW M Hybrid V8', 'car_class_short_name': 'BMW M Hybrid V8', 'club_id': 36, 'club_name': 'UK and I', 'club_shortname': 'UK and I', 'division': -1, 'old_license_level': 20, 'old_sub_level': 425, 'old_cpi': 83.75826, 'oldi_rating': 4599, 'old_ttrating': 1259, 'new_license_level': 20, 'new_sub_level': 425, 'new_cpi': 83.75826, 'newi_rating': 4599, 'new_ttrating': 1259, 'multiplier': 1, 'license_change_oval': -1, 'license_change_road': -1, 'incidents': 2, 'max_pct_fuel_fill': -1, 'weight_penalty_kg': -1, 'league_points': 0, 'league_agg_points': 0, 'car_id': 159, 'car_name': 'BMW M Hybrid V8', 'aggregate_champ_points': 0, 'livery': {'car_id': 159, 'pattern': 17, 'color1': '004fff', 'color2': '000000', 'color3': 'b1b1b1', 'number_font': 0, 'number_color1': 'ffffff', 'number_color2': '777777', 'number_color3': '000000', 'number_slant': 0, 'sponsor1': 0, 'sponsor2': 0, 'car_number': '38', 'wheel_color': None, 'rim_type': -1}, 'suit': {'pattern': 22, 'color1': '000000', 'color2': 'ffffff', 'color3': '0084da'}, 'helmet': {'pattern': 48, 'color1': '000000', 'color2': '858585', 'color3': 'ff9200', 'face_type': 0, 'helmet_type': 0}, 'watched': False, 'friend': False, 'ai': False, 'team_display_name': 'Altitude Esports', 'average_lap_valid': 2064038.5, 'laps_complete_valid': 28}]",False,159,17,004fff,000000,b1b1b1,0,ffffff,777777,000000,0,0,0,38,,-1,22,000000,ffffff,0084da,206.8846,1655.0768
-275533,RACAR eSports Team,2,2,0,10,0,3867,3867,2048783,3,2038018,-1,-1,1970-01-01T00:00:00Z,-1,-1,0,Running,0,False,0,2,-1,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,11,-1,-1,0,0,159,BMW M Hybrid V8,0,False,False,"[{'team_id': -275533, 'cust_id': 127661, 'display_name': 'Miguel Almeida', 'finish_position': 2, 'finish_position_in_class': 2, 'laps_lead': 0, 'laps_complete': 3, 'opt_laps_complete': 0, 'interval': 3867, 'class_interval': 3867, 'average_lap': 2038018, 'best_lap_num': 3, 'best_lap_time': 2038018, 'best_nlaps_num': -1, 'best_nlaps_time': -1, 'best_qual_lap_at': '1970-01-01T00:00:00Z', 'best_qual_lap_num': -1, 'best_qual_lap_time': -1, 'reason_out_id': 0, 'reason_out': 'Running', 'champ_points': 0, 'drop_race': False, 'club_points': 0, 'position': 2, 'qual_lap_time': -1, 'starting_position': -1, 'starting_position_in_class': -1, 'car_class_id': 4010, 'car_class_name': 'BMW M Hybrid V8', 'car_class_short_name': 'BMW M Hybrid V8', 'club_id': 38, 'club_name': 'Iberia', 'club_shortname': 'Iberia', 'division': -1, 'old_license_level': 18, 'old_sub_level': 200, 'old_cpi': 33.150192, 'oldi_rating': 4398, 'old_ttrating': 1290, 'new_license_level': 18, 'new_sub_level': 200, 'new_cpi': 33.150192, 'newi_rating': 4398, 'new_ttrating': 1290, 'multiplier': 1, 'license_change_oval': -1, 'license_change_road': -1, 'incidents': 2, 'max_pct_fuel_fill': -1, 'weight_penalty_kg': -1, 'league_points': 0, 'league_agg_points': 0, 'car_id': 159, 'car_name': 'BMW M Hybrid V8', 'aggregate_champ_points': 0, 'livery': {'car_id': 159, 'pattern': 0, 'color1': '2a3795', 'color2': 'ed2129', 'color3': 'ffffff', 'number_font': 0, 'number_color1': 'ffffff', 'number_color2': '777777', 'number_color3': '000000', 'number_slant': 0, 'sponsor1': 0, 'sponsor2': 0, 'car_number': '83', 'wheel_color': '926b05', 'rim_type': 0}, 'suit': {'pattern': 3, 'color1': '359dd4', 'color2': '080808', 'color3': 'aa43f4'}, 'helmet': {'pattern': 6, 'color1': 'ff0000', 'color2': '000000', 'color3': '000000', 'face_type': 0, 'helmet_type': 0}, 'watched': False, 'friend': False, 'ai': False, 'team_display_name': 'RACAR eSports Team', 'average_lap_valid': 0, 'laps_complete_valid': 0}, {'team_id': -275533, 'cust_id': 171867, 'display_name': 'Leandro Mendes', 'finish_position': 3, 'finish_position_in_class': 3, 'laps_lead': 0, 'laps_complete': 7, 'opt_laps_complete': 0, 'interval': 9269, 'class_interval': 9269, 'average_lap': 2054165, 'best_lap_num': 6, 'best_lap_time': 2043420, 'best_nlaps_num': -1, 'best_nlaps_time': -1, 'best_qual_lap_at': '1970-01-01T00:00:00Z', 'best_qual_lap_num': -1, 'best_qual_lap_time': -1, 'reason_out_id': 0, 'reason_out': 'Running', 'champ_points': 0, 'drop_race': False, 'club_points': 0, 'position': 3, 'qual_lap_time': -1, 'starting_position': -1, 'starting_position_in_class': -1, 'car_class_id': 4010, 'car_class_name': 'BMW M Hybrid V8', 'car_class_short_name': 'BMW M Hybrid V8', 'club_id': 38, 'club_name': 'Iberia', 'club_shortname': 'Iberia', 'division': -1, 'old_license_level': 18, 'old_sub_level': 234, 'old_cpi': 41.529736, 'oldi_rating': 4481, 'old_ttrating': 1347, 'new_license_level': 18, 'new_sub_level': 234, 'new_cpi': 41.529736, 'newi_rating': 4481, 'new_ttrating': 1347, 'multiplier': 1, 'license_change_oval': -1, 'license_change_road': -1, 'incidents': 9, 'max_pct_fuel_fill': -1, 'weight_penalty_kg': -1, 'league_points': 0, 'league_agg_points': 0, 'car_id': 159, 'car_name': 'BMW M Hybrid V8', 'aggregate_champ_points': 0, 'livery': {'car_id': 159, 'pattern': 0, 'color1': '2a3795', 'color2': 'ed2129', 'color3': 'ffffff', 'number_font': 0, 'number_color1': 'ffffff', 'number_color2': '777777', 'number_color3': '000000', 'number_slant': 0, 'sponsor1': 0, 'sponsor2': 0, 'car_number': '83', 'wheel_color': '926b05', 'rim_type': 0}, 'suit': {'pattern': 3, 'color1': '359dd4', 'color2': '080808', 'color3': 'aa43f4'}, 'helmet': {'pattern': 34, 'color1': 'ff8300', 'color2': 'ffffff', 'color3': 'ff0505', 'face_type': 0, 'helmet_type': 0}, 'watched': False, 'friend': False, 'ai': False, 'team_display_name': 'RACAR eSports Team', 'average_lap_valid': 0, 'laps_complete_valid': 0}]",False,159,0,2a3795,ed2129,ffffff,0,ffffff,777777,000000,0,0,0,83,926b05,0,3,359dd4,080808,aa43f4,204.8783,2048.783
-132790,Reiter Engineering Esports,3,3,0,2,0,22285,22285,2082258,2,2056436,-1,-1,1970-01-01T00:00:00Z,-1,-1,0,Running,0,False,0,3,-1,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1,-1,0,0,159,BMW M Hybrid V8,0,False,False,"[{'team_id': -132790, 'cust_id': 639407, 'display_name': 'Nico Schihwetz', 'finish_position': 5, 'finish_position_in_class': 5, 'laps_lead': 0, 'laps_complete': 2, 'opt_laps_complete': 0, 'interval': 22285, 'class_interval': 22285, 'average_lap': 2082258, 'best_lap_num': 2, 'best_lap_time': 2056436, 'best_nlaps_num': -1, 'best_nlaps_time': -1, 'best_qual_lap_at': '1970-01-01T00:00:00Z', 'best_qual_lap_num': -1, 'best_qual_lap_time': -1, 'reason_out_id': 0, 'reason_out': 'Running', 'champ_points': 0, 'drop_race': False, 'club_points': 0, 'position': 5, 'qual_lap_time': -1, 'starting_position': -1, 'starting_position_in_class': -1, 'car_class_id': 4010, 'car_class_name': 'BMW M Hybrid V8', 'car_class_short_name': 'BMW M Hybrid V8', 'club_id': 42, 'club_name': 'DE-AT-CH', 'club_shortname': 'DE-AT-CH', 'division': -1, 'old_license_level': 19, 'old_sub_level': 331, 'old_cpi': 59.2712, 'oldi_rating': 3011, 'old_ttrating': 1350, 'new_license_level': 19, 'new_sub_level': 331, 'new_cpi': 59.2712, 'newi_rating': 3011, 'new_ttrating': 1350, 'multiplier': 1, 'license_change_oval': -1, 'license_change_road': -1, 'incidents': 0, 'max_pct_fuel_fill': -1, 'weight_penalty_kg': -1, 'league_points': 0, 'league_agg_points': 0, 'car_id': 159, 'car_name': 'BMW M Hybrid V8', 'aggregate_champ_points': 0, 'livery': {'car_id': 159, 'pattern': 10, 'color1': 'ffffff', 'color2': '000000', 'color3': 'ffffff', 'number_font': 0, 'number_color1': 'ffffff', 'number_color2': '000000', 'number_color3': 'ffffff', 'number_slant': 0, 'sponsor1': 0, 'sponsor2': 0, 'car_number': '76', 'wheel_color': None, 'rim_type': -1}, 'suit': {'pattern': 8, 'color1': 'ffffff', 'color2': 'ffffff', 'color3': 'ffffff'}, 'helmet': {'pattern': 1, 'color1': 'cccccc', 'color2': 'ed1c24', 'color3': '111111', 'face_type': 0, 'helmet_type': 0}, 'watched': False, 'friend': False, 'ai': False, 'team_display_name': 'Reiter Engineering Esports', 'average_lap_valid': 2087904.512195122, 'laps_complete_valid': 41}, {'team_id': -132790, 'cust_id': 607186, 'display_name': 'Dominique Renã© Englicht', 'finish_position': 88, 'finish_position_in_class': 15, 'laps_lead': 0, 'laps_complete': 0, 'opt_laps_complete': 0, 'interval': -1, 'class_interval': -1, 'average_lap': 0, 'best_lap_num': -1, 'best_lap_time': -1, 'best_nlaps_num': -1, 'best_nlaps_time': -1, 'best_qual_lap_at': '1970-01-01T00:00:00Z', 'best_qual_lap_num': -1, 'best_qual_lap_time': -1, 'reason_out_id': 0, 'reason_out': 'Running', 'champ_points': 0, 'drop_race': False, 'club_points': 0, 'position': 88, 'qual_lap_time': -1, 'starting_position': -1, 'starting_position_in_class': -1, 'car_class_id': 4010, 'car_class_name': 'BMW M Hybrid V8', 'car_class_short_name': 'BMW M Hybrid V8', 'club_id': 42, 'club_name': 'DE-AT-CH', 'club_shortname': 'DE-AT-CH', 'division': -1, 'old_license_level': 20, 'old_sub_level': 464, 'old_cpi': 107.901115, 'oldi_rating': 3426, 'old_ttrating': 1350, 'new_license_level': 20, 'new_sub_level': 464, 'new_cpi': 107.901115, 'newi_rating': 3426, 'new_ttrating': 1350, 'multiplier': 1, 'license_change_oval': -1, 'license_change_road': -1, 'incidents': 0, 'max_pct_fuel_fill': -1, 'weight_penalty_kg': -1, 'league_points': 0, 'league_agg_points': 0, 'car_id': 159, 'car_name': 'BMW M Hybrid V8', 'aggregate_champ_points': 0, 'livery': {'car_id': 159, 'pattern': 10, 'color1': 'ffffff', 'color2': '000000', 'color3': 'ffffff', 'number_font': 0, 'number_color1': 'ffffff', 'number_color2': '000000', 'number_color3': 'ffffff', 'number_slant': 0, 'sponsor1': 0, 'sponsor2': 0, 'car_number': '76', 'wheel_color': None, 'rim_type': -1}, 'suit': {'pattern': 8, 'color1': 'ffffff', 'color2': 'ffffff', 'color3': 'ffffff'}, 'helmet': {'pattern': 10, 'color1': 'ff0000', 'color2': '4d4444', 'color3': 'c6cd22', 'face_type': 0, 'helmet_type': 0}, 'watched': False, 'friend': False, 'ai': False, 'team_display_name': 'Reiter Engineering Esports', 'average_lap_valid': 2094229.9444444445, 'laps_complete_valid': 36}]",False,159,10,ffffff,000000,ffffff,0,ffffff,000000,ffffff,0,0,0,76,,-1,8,ffffff,ffffff,ffffff,208.2258,416.4516
-305677,Delta Racing LMDh,4,4,0,6,0,28482,28482,2120410,1,2062633,-1,-1,1970-01-01T00:00:00Z,-1,-1,0,Running,0,False,0,4,-1,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,6,-1,-1,0,0,159,BMW M Hybrid V8,0,False,False,"[{'team_id': -305677, 'cust_id': 529361, 'display_name': 'Higo Oliveira', 'finish_position': 6, 'finish_position_in_class': 6, 'laps_lead': 0, 'laps_complete': 2, 'opt_laps_complete': 0, 'interval': 28482, 'class_interval': 28482, 'average_lap': 2062633, 'best_lap_num': 1, 'best_lap_time': 2062633, 'best_nlaps_num': -1, 'best_nlaps_time': -1, 'best_qual_lap_at': '1970-01-01T00:00:00Z', 'best_qual_lap_num': -1, 'best_qual_lap_time': -1, 'reason_out_id': 0, 'reason_out': 'Running', 'champ_points': 0, 'drop_race': False, 'club_points': 0, 'position': 6, 'qual_lap_time': -1, 'starting_position': -1, 'starting_position_in_class': -1, 'car_class_id': 4010, 'car_class_name': 'BMW M Hybrid V8', 'car_class_short_name': 'BMW M Hybrid V8', 'club_id': 45, 'club_name': 'Brazil', 'club_shortname': 'Brazil', 'division': -1, 'old_license_level': 19, 'old_sub_level': 353, 'old_cpi': 68.37379, 'oldi_rating': 3479, 'old_ttrating': 1350, 'new_license_level': 19, 'new_sub_level': 353, 'new_cpi': 68.37379, 'newi_rating': 3479, 'new_ttrating': 1350, 'multiplier': 1, 'license_change_oval': -1, 'license_change_road': -1, 'incidents': 3, 'max_pct_fuel_fill': -1, 'weight_penalty_kg': -1, 'league_points': 0, 'league_agg_points': 0, 'car_id': 159, 'car_name': 'BMW M Hybrid V8', 'aggregate_champ_points': 0, 'livery': {'car_id': 159, 'pattern': 0, 'color1': '082032', 'color2': 'ff4c29', 'color3': '0048ba', 'number_font': 0, 'number_color1': 'ffffff', 'number_color2': '000000', 'number_color3': 'ffffff', 'number_slant': 0, 'sponsor1': 215, 'sponsor2': 224, 'car_number': '12', 'wheel_color': None, 'rim_type': -1}, 'suit': {'pattern': 3, 'color1': '082032', 'color2': 'ff4c29', 'color3': 'dddddd'}, 'helmet': {'pattern': 1, 'color1': 'ed2129', 'color2': '2a3795', 'color3': 'ffffff', 'face_type': 0, 'helmet_type': 0}, 'watched': False, 'friend': False, 'ai': False, 'team_display_name': 'Delta Racing LMDh', 'average_lap_valid': 2120870.242424242, 'laps_complete_valid': 33}, {'team_id': -305677, 'cust_id': 394951, 'display_name': 'Joao Vitor Delgado', 'finish_position': 10, 'finish_position_in_class': 10, 'laps_lead': 0, 'laps_complete': 4, 'opt_laps_complete': 0, 'interval': 61225, 'class_interval': 61225, 'average_lap': 2149299, 'best_lap_num': 6, 'best_lap_time': 2095376, 'best_nlaps_num': -1, 'best_nlaps_time': -1, 'best_qual_lap_at': '1970-01-01T00:00:00Z', 'best_qual_lap_num': -1, 'best_qual_lap_time': -1, 'reason_out_id': 0, 'reason_out': 'Running', 'champ_points': 0, 'drop_race': False, 'club_points': 0, 'position': 10, 'qual_lap_time': -1, 'starting_position': -1, 'starting_position_in_class': -1, 'car_class_id': 4010, 'car_class_name': 'BMW M Hybrid V8', 'car_class_short_name': 'BMW M Hybrid V8', 'club_id': 45, 'club_name': 'Brazil', 'club_shortname': 'Brazil', 'division': -1, 'old_license_level': 20, 'old_sub_level': 419, 'old_cpi': 80.656624, 'oldi_rating': 2470, 'old_ttrating': 1350, 'new_license_level': 20, 'new_sub_level': 419, 'new_cpi': 80.656624, 'newi_rating': 2470, 'new_ttrating': 1350, 'multiplier': 1, 'license_change_oval': -1, 'license_change_road': -1, 'incidents': 3, 'max_pct_fuel_fill': -1, 'weight_penalty_kg': -1, 'league_points': 0, 'league_agg_points': 0, 'car_id': 159, 'car_name': 'BMW M Hybrid V8', 'aggregate_champ_points': 0, 'livery': {'car_id': 159, 'pattern': 0, 'color1': '082032', 'color2': 'ff4c29', 'color3': '0048ba', 'number_font': 0, 'number_color1': 'ffffff', 'number_color2': '000000', 'number_color3': 'ffffff', 'number_slant': 0, 'sponsor1': 215, 'sponsor2': 224, 'car_number': '12', 'wheel_color': None, 'rim_type': -1}, 'suit': {'pattern': 3, 'color1': '082032', 'color2': 'ff4c29', 'color3': 'dddddd'}, 'helmet': {'pattern': 59, 'color1': '59ff00', 'color2': '003dff', 'color3': 'fffd00', 'face_type': 0, 'helmet_type': 0}, 'watched': False, 'friend': False, 'ai': False, 'team_display_name': 'Delta Racing LMDh', 'average_lap_valid': 2109800.888888889, 'laps_complete_valid': 18}]",False,159,0,082032,ff4c29,0048ba,0,ffffff,000000,ffffff,0,215,224,12,,-1,3,082032,ff4c29,dddddd,212.041,1272.246
