group_id,name,cust_id,display_name,lap_number,flags,incident,session_time,session_start_time,lap_time,team_fastest_lap,personal_best_lap,license_level,car_number,lap_events
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,0,2,False,36714694,,-1,False,False,20,10,['pitted']
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,1,4,True,37856568,,1141874,False,False,20,10,['off track']
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,2,279,True,39920444,,-1,False,False,20,10,"['invalid', 'pitted', 'off track', 'car reset', 'discontinuity']"
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,3,279,True,42130469,,-1,False,False,20,10,"['invalid', 'pitted', 'off track', 'car reset', 'discontinuity']"
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,4,0,False,43195704,,1065235,False,False,20,10,[]
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,5,279,True,45166021,,-1,False,False,20,10,"['invalid', 'pitted', 'off track', 'car reset', 'discontinuity']"
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,6,0,False,46250887,,1084866,False,False,20,10,[]
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,7,0,False,47337289,,1086402,False,False,20,10,[]
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,8,0,False,48427621,,1090332,False,False,20,10,[]
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,9,0,False,49518751,,1091130,False,False,20,10,[]
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,10,0,False,50606179,,1087428,False,False,20,10,[]
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,11,275,False,53117063,,-1,False,False,20,10,"['invalid', 'pitted', 'car reset', 'discontinuity']"
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,12,0,False,54184693,,1067630,False,False,20,10,[]
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,13,0,False,55250010,,1065317,False,False,20,10,[]
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,14,275,False,56670119,,-1,False,False,20,10,"['invalid', 'pitted', 'car reset', 'discontinuity']"
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,15,4,True,57731761,,1061642,True,True,20,10,['off track']
-293296,Old Firm Racing # Yellow,427405,Kevin Jailler,16,0,False,58796978,,1065217,False,False,20,10,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,0,2,False,14923243,,-1,False,False,18,76,['pitted']
-289324,Reiter Engineering Esports,289340,Jan Körbs,1,0,False,16011755,,1088512,False,False,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,2,0,False,17099135,,1087380,False,False,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,3,0,False,18183798,,1084663,False,False,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,4,311,True,21096582,,-1,False,False,18,76,"['invalid', 'pitted', 'off track', 'car reset', 'contact', 'discontinuity']"
-289324,Reiter Engineering Esports,289340,Jan Körbs,5,0,False,22176875,,1080293,False,False,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,6,0,False,23265009,,1088134,False,False,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,7,287,True,25025291,,-1,False,False,18,76,"['invalid', 'pitted', 'off track', 'black flag', 'car reset', 'discontinuity']"
-289324,Reiter Engineering Esports,289340,Jan Körbs,8,0,False,26100993,,1075702,True,True,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,9,0,False,27185670,,1084677,False,False,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,10,4,True,28272024,,1086354,False,False,18,76,['off track']
-289324,Reiter Engineering Esports,289340,Jan Körbs,11,0,False,29364722,,1092698,False,False,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,12,0,False,30449728,,1085006,False,False,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,13,407,True,32171360,,-1,False,False,18,76,"['invalid', 'pitted', 'off track', 'car reset', 'lost control', 'discontinuity']"
-289324,Reiter Engineering Esports,289340,Jan Körbs,14,4,True,33314006,,1142646,False,False,18,76,['off track']
-289324,Reiter Engineering Esports,289340,Jan Körbs,15,4,True,34413337,,1099331,False,False,18,76,['off track']
-289324,Reiter Engineering Esports,289340,Jan Körbs,16,275,False,39331610,,-1,False,False,18,76,"['invalid', 'pitted', 'car reset', 'discontinuity']"
-289324,Reiter Engineering Esports,289340,Jan Körbs,17,4,True,40411271,,1079661,False,False,18,76,['off track']
-289324,Reiter Engineering Esports,289340,Jan Körbs,18,0,False,41495928,,1084657,False,False,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,19,0,False,42580460,,1084532,False,False,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,20,0,False,43664410,,1083950,False,False,18,76,[]
-289324,Reiter Engineering Esports,289340,Jan Körbs,21,0,False,44748963,,1084553,False,False,18,76,[]
-379750,Fury Simsport GT3,400103,Mitchell Ian Greene,0,279,True,18093926,,-1,False,False,17,202,"['invalid', 'pitted', 'off track', 'car reset', 'discontinuity']"
-379750,Fury Simsport GT3,400103,Mitchell Ian Greene,1,68,True,19391488,,1297562,False,False,17,202,"['off track', 'car contact']"
