group_id,name,cust_id,display_name,lap_number,flags,incident,session_time,session_start_time,lap_time,team_fastest_lap,personal_best_lap,license_level,car_number,lap_events
-306596,XBD Emiral Racing,451775,Iván Hernandez,0,134,True,3460949,,-1,False,False,14,5,"['pitted', 'off track', 'lost control']"
-306596,XBD Emiral Racing,451775,Iván Hernandez,1,0,False,4314664,,853715,False,False,14,5,[]
-306596,XBD Emiral Racing,451775,Iván Hernandez,2,4,True,5192529,,877865,False,False,14,5,['off track']
-306596,XBD Emiral Racing,451775,Iván Hernandez,3,0,False,6057916,,865387,False,False,14,5,[]
-306596,XBD Emiral Racing,451775,Iván Hernandez,4,4,True,6916168,,858252,False,False,14,5,['off track']
-306596,XBD Emiral Racing,451775,Iván Hernandez,5,0,False,7765923,,849755,True,True,14,5,[]
-306596,XBD Emiral Racing,451775,Iván Hernandez,6,0,False,8624807,,858884,False,False,14,5,[]
-226674,NIX e-Sports 1,197376,Albert Blanc Agenjo,0,2,False,7200623,,-1,False,False,18,33,['pitted']
-226674,NIX e-Sports 1,197376,Albert Blanc Agenjo,1,0,False,8065639,,865016,False,False,18,33,[]
-226674,NIX e-Sports 1,197376,Albert Blanc Agenjo,2,4,True,8916906,,851267,True,True,18,33,['off track']
-288087,Magic Arrow #55,620347,Norbert Tamas,0,275,False,3427436,,-1,False,False,19,55,"['invalid', 'pitted', 'car reset', 'discontinuity']"
-288087,Magic Arrow #55,620347,Norbert Tamas,1,4,True,4283093,,855657,False,False,19,55,['off track']
-288087,Magic Arrow #55,620347,Norbert Tamas,2,4,True,5139013,,855920,False,False,19,55,['off track']
-288087,Magic Arrow #55,620347,Norbert Tamas,3,0,False,5994597,,855584,False,False,19,55,[]
-288087,Magic Arrow #55,620347,Norbert Tamas,4,0,False,6856646,,862049,False,False,19,55,[]
-288087,Magic Arrow #55,620347,Norbert Tamas,5,0,False,7708681,,852035,True,True,19,55,[]
-53704,LITHIUM Motorsports,611888,Milo Speelman,0,2,False,2966867,,-1,False,False,18,34,['pitted']
-53704,LITHIUM Motorsports,611888,Milo Speelman,1,64,True,3855557,,888690,False,False,18,34,['car contact']
-53704,LITHIUM Motorsports,611888,Milo Speelman,2,0,False,4739012,,883455,False,False,18,34,[]
-53704,LITHIUM Motorsports,611888,Milo Speelman,3,0,False,5595326,,856314,False,False,18,34,[]
-53704,LITHIUM Motorsports,611888,Milo Speelman,4,4,True,6448182,,852856,True,True,18,34,['off track']
-53704,LITHIUM Motorsports,611888,Milo Speelman,5,4,True,7317700,,869518,False,False,18,34,['off track']
-53704,LITHIUM Motorsports,611888,Milo Speelman,6,4,True,8205330,,887630,False,False,18,34,['off track']
-316172,Project Dynamic Green,746572,Wesley Kaspers,0,439,True,5647627,,-1,False,False,19,71,"['invalid', 'pitted', 'off track', 'car reset', 'contact', 'lost control', 'discontinuity']"
-316172,Project Dynamic Green,746572,Wesley Kaspers,1,4,True,6502433,,854806,True,True,19,71,['off track']
-135937,M4sked Devils BLUE,499940,Eloy Cabañero,0,2,False,3387481,,-1,False,False,20,10,['pitted']
-135937,M4sked Devils BLUE,499940,Eloy Cabañero,1,4,True,4243182,,855701,True,True,20,10,['off track']
-135937,M4sked Devils BLUE,499940,Eloy Cabañero,2,64,True,5116876,,873694,False,False,20,10,['car contact']
-135937,M4sked Devils BLUE,499940,Eloy Cabañero,3,0,False,5982181,,865305,False,False,20,10,[]
-135937,M4sked Devils BLUE,499940,Eloy Cabañero,4,0,False,6841646,,859465,False,False,20,10,[]
-135937,M4sked Devils BLUE,499940,Eloy Cabañero,5,503,True,8126486,,-1,False,False,20,10,"['invalid', 'pitted', 'off track', 'car reset', 'contact', 'car contact', 'lost control', 'discontinuity']"
-135937,M4sked Devils BLUE,499940,Eloy Cabañero,6,16516,True,9055878,,929392,False,False,20,10,"['off track', 'lost control']"
-271970,Magic Arrow #56,167281,Coen Gerrits,0,2,False,3380961,,-1,False,False,20,56,['pitted']
-271970,Magic Arrow #56,167281,Coen Gerrits,1,4,True,4238135,,857174,True,True,20,56,['off track']
-271970,Magic Arrow #56,167281,Coen Gerrits,2,64,True,5116038,,877903,False,False,20,56,['car contact']
-271970,Magic Arrow #56,167281,Coen Gerrits,3,4,True,5990893,,874855,False,False,20,56,['off track']
-271970,Magic Arrow #56,167281,Coen Gerrits,4,4,True,6876266,,885373,False,False,20,56,['off track']
-271970,Magic Arrow #56,167281,Coen Gerrits,5,4,True,7736944,,860678,False,False,20,56,['off track']
-271970,Magic Arrow #56,167281,Coen Gerrits,6,4,True,8600628,,863684,False,False,20,56,['off track']
-147029,M4SKED DEVILS RED,552913,Sergio Borja,0,2,False,3610139,,-1,False,False,20,7,['pitted']
-147029,M4SKED DEVILS RED,552913,Sergio Borja,1,0,False,4475434,,865295,False,False,20,7,[]
-147029,M4SKED DEVILS RED,552913,Sergio Borja,2,0,False,5335492,,860058,True,True,20,7,[]
-147029,M4SKED DEVILS RED,552913,Sergio Borja,3,0,False,6200203,,864711,False,False,20,7,[]
-147029,M4SKED DEVILS RED,552913,Sergio Borja,4,4,True,7065040,,864837,False,False,20,7,['off track']
-147029,M4SKED DEVILS RED,552913,Sergio Borja,5,0,False,7926604,,861564,False,False,20,7,[]
-147029,M4SKED DEVILS RED,552913,Sergio Borja,6,2,False,8827623,,901019,False,False,20,7,['pitted']
-61124,IPM Gold,276401,Gonçalo Narciso,0,2,False,3069944,,-1,False,False,19,49,['pitted']
-61124,IPM Gold,276401,Gonçalo Narciso,1,68,True,3936141,,866197,False,False,19,49,"['off track', 'car contact']"
-61124,IPM Gold,276401,Gonçalo Narciso,2,0,False,4820105,,883964,False,False,19,49,[]
-61124,IPM Gold,276401,Gonçalo Narciso,3,0,False,5686125,,866020,True,True,19,49,[]
-61124,IPM Gold,276401,Gonçalo Narciso,4,0,False,6554032,,867907,False,False,19,49,[]
-291980,Future Racing Team Pro,912319,Nick Baggerman,0,6,True,4853001,,-1,False,False,18,18,"['pitted', 'off track']"
-291980,Future Racing Team Pro,912319,Nick Baggerman,1,0,False,5719554,,866553,True,True,18,18,[]
-291980,Future Racing Team Pro,912319,Nick Baggerman,2,4,True,6593022,,873468,False,False,18,18,['off track']
-327202,GO! eSports GTP,562080,Pablo Alfieri,0,2,False,5222320,,-1,False,False,19,23,['pitted']
-327202,GO! eSports GTP,562080,Pablo Alfieri,1,0,False,6115330,,893010,False,False,19,23,[]
-327202,GO! eSports GTP,562080,Pablo Alfieri,2,0,False,6984874,,869544,True,True,19,23,[]
-327202,GO! eSports GTP,562080,Pablo Alfieri,3,4,True,7864251,,879377,False,False,19,23,['off track']
-327202,GO! eSports GTP,562080,Pablo Alfieri,4,0,False,8755135,,890884,False,False,19,23,[]
-109804,Carbono eSports Black,299849,Vicente Lara,0,2,False,4222531,,-1,False,False,20,11,['pitted']
-109804,Carbono eSports Black,299849,Vicente Lara,1,2,False,5152371,,929840,False,False,20,11,['pitted']
-109804,Carbono eSports Black,299849,Vicente Lara,2,2,False,6137782,,985411,False,False,20,11,['pitted']
-109804,Carbono eSports Black,299849,Vicente Lara,3,4,True,7109988,,972206,False,False,20,11,['off track']
-109804,Carbono eSports Black,299849,Vicente Lara,4,0,False,7980019,,870031,True,True,20,11,[]
-109804,Carbono eSports Black,299849,Vicente Lara,5,4,True,8872667,,892648,False,False,20,11,['off track']
-258321,Stop N' Go Racing,115054,Morten Kofoed,0,134,True,4470688,,-1,False,False,20,21,"['pitted', 'off track', 'lost control']"
-258321,Stop N' Go Racing,115054,Morten Kofoed,1,4,True,5343090,,872402,False,False,20,21,['off track']
-258321,Stop N' Go Racing,115054,Morten Kofoed,2,0,False,6226450,,883360,False,False,20,21,[]
-258321,Stop N' Go Racing,115054,Morten Kofoed,3,0,False,7098260,,871810,True,True,20,21,[]
-258321,Stop N' Go Racing,115054,Morten Kofoed,4,0,False,7973533,,875273,False,False,20,21,[]
-258321,Stop N' Go Racing,115054,Morten Kofoed,5,64,True,8861907,,888374,False,False,20,21,['car contact']
-295372,F Racing #LMDH,685827,Julio Pinto3,0,2,False,6270196,,-1,False,False,20,99,['pitted']
-295372,F Racing #LMDH,685827,Julio Pinto3,1,4,True,7204003,,933807,True,True,20,99,['off track']
-129672,Zero7 Racing #201,443123,Alessio Bernardini,0,2,False,2993526,,-1,False,False,16,201,['pitted']
-129672,Zero7 Racing #201,443123,Alessio Bernardini,1,4,True,3983324,,989798,False,False,16,201,['off track']
-129672,Zero7 Racing #201,443123,Alessio Bernardini,2,0,False,4957603,,974279,True,True,16,201,[]
-129672,Zero7 Racing #201,443123,Alessio Bernardini,3,4,True,5937721,,980118,False,False,16,201,['off track']
-129672,Zero7 Racing #201,443123,Alessio Bernardini,4,0,False,6918974,,981253,False,False,16,201,[]
-129672,Zero7 Racing #201,443123,Alessio Bernardini,5,4,True,7896813,,977839,False,False,16,201,['off track']
-117499,Carbono eSports JD Army,498058,Alberto Moreno S,0,2,False,3815964,,-1,False,False,20,211,['pitted']
-117499,Carbono eSports JD Army,498058,Alberto Moreno S,1,0,False,4802807,,986843,False,False,20,211,[]
-117499,Carbono eSports JD Army,498058,Alberto Moreno S,2,0,False,5785751,,982944,False,False,20,211,[]
-117499,Carbono eSports JD Army,498058,Alberto Moreno S,3,0,False,6761824,,976073,True,True,20,211,[]
-117499,Carbono eSports JD Army,498058,Alberto Moreno S,4,0,False,7741665,,979841,False,False,20,211,[]
-117499,Carbono eSports JD Army,498058,Alberto Moreno S,5,6,True,8779446,,1037781,False,False,20,211,"['pitted', 'off track']"
-194019,EUROMASTER ESPORTS,227966,Juanma Frias Gamez,0,2,False,4768684,,-1,False,False,19,264,['pitted']
-194019,EUROMASTER ESPORTS,227966,Juanma Frias Gamez,1,0,False,5752445,,983761,False,False,19,264,[]
-194019,EUROMASTER ESPORTS,227966,Juanma Frias Gamez,2,279,True,7247137,,-1,False,False,19,264,"['invalid', 'pitted', 'off track', 'car reset', 'discontinuity']"
-194019,EUROMASTER ESPORTS,227966,Juanma Frias Gamez,3,4,True,8224916,,977779,True,True,19,264,['off track']
-299547,Peaky Drivers #221,496743,Aleix Garcia,0,2,False,3762142,,-1,False,False,20,221,['pitted']
-299547,Peaky Drivers #221,496743,Aleix Garcia,1,0,False,4743891,,981749,False,False,20,221,[]
-299547,Peaky Drivers #221,496743,Aleix Garcia,2,4,True,5722479,,978588,True,True,20,221,['off track']
-299547,Peaky Drivers #221,496743,Aleix Garcia,3,0,False,6701292,,978813,False,False,20,221,[]
-299547,Peaky Drivers #221,496743,Aleix Garcia,4,4,True,7698947,,997655,False,False,20,221,['off track']
-299547,Peaky Drivers #221,496743,Aleix Garcia,5,0,False,8680760,,981813,False,False,20,221,[]
-293255,AZR Motorsport,794190,Pedro Oliveira Vigário,0,2,False,3988691,,-1,False,False,14,220,['pitted']
-293255,AZR Motorsport,794190,Pedro Oliveira Vigário,1,439,True,6272559,,-1,False,False,14,220,"['invalid', 'pitted', 'off track', 'car reset', 'contact', 'lost control', 'discontinuity']"
