group_id,name,cust_id,display_name,lap_number,flags,incident,session_time,session_start_time,lap_time,team_fastest_lap,personal_best_lap,license_level,car_number,lap_events
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,0,2,False,4375588,,-1,False,False,20,96,['pitted']
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,1,0,False,5269091,,893503,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,2,0,False,6159555,,890464,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,3,0,False,7057510,,897955,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,4,0,False,7952442,,894932,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,5,0,False,8856516,,904074,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,6,0,False,9758806,,902290,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,7,2,False,10690260,,931454,False,False,20,96,['pitted']
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,16,3,False,20318650,,1789881,False,False,20,96,"['invalid', 'pitted']"
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,17,275,False,21592909,,-1,False,False,20,96,"['invalid', 'pitted', 'car reset', 'discontinuity']"
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,18,0,False,22490855,,897946,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,19,0,False,23381071,,890216,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,20,0,False,24269584,,888513,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,21,4,True,25189827,,920243,False,False,20,96,['off track']
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,22,0,False,26084108,,894281,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,23,2,False,27025116,,941008,False,False,20,96,['pitted']
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,24,275,False,29970683,,-1,False,False,20,96,"['invalid', 'pitted', 'car reset', 'discontinuity']"
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,25,0,False,30855824,,885141,True,True,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,26,275,False,37429015,,-1,False,False,20,96,"['invalid', 'pitted', 'car reset', 'discontinuity']"
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,27,0,False,38350037,,921022,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,28,0,False,39246736,,896699,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,29,0,False,40143655,,896919,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,30,0,False,41038478,,894823,False,False,20,96,[]
-345761,Old Firm Racing #Orange,490005,Randy Martin y Mateos,31,0,False,41936028,,897550,False,False,20,96,[]
