group_id,name,cust_id,display_name,lap_number,flags,incident,session_time,session_start_time,lap_time,team_fastest_lap,personal_best_lap,license_level,car_number,lap_events
553690,Joni Paloneva,553690,Joni Paloneva,0,0,False,370333,,-1,False,False,19,1,[]
553690,Joni Paloneva,553690,Joni Paloneva,1,8192,False,774370,,404037,False,False,19,1,[]
553690,Joni Paloneva,553690,Joni Paloneva,2,0,False,1149738,,375368,False,False,19,1,[]
553690,Joni Paloneva,553690,Joni Paloneva,3,0,False,1523956,,374218,False,False,19,1,[]
553690,Joni Paloneva,553690,Joni Paloneva,4,0,False,1911915,,387959,False,False,19,1,[]
553690,Joni Paloneva,553690,Joni Paloneva,5,0,False,2284344,,372429,True,True,19,1,[]
553690,Joni Paloneva,553690,Joni Paloneva,6,32768,False,2697930,,413586,False,False,19,1,['optional path']
553690,Joni Paloneva,553690,Joni Paloneva,7,0,False,3110303,,412373,False,False,19,1,[]
553690,Joni Paloneva,553690,Joni Paloneva,8,0,False,3487291,,376988,False,False,19,1,[]
553690,Joni Paloneva,553690,Joni Paloneva,9,0,False,3862866,,375575,False,False,19,1,[]
553690,Joni Paloneva,553690,Joni Paloneva,10,16384,False,4245319,,382453,False,False,19,1,[]
640490,Dimitri Seront,640490,Dimitri Seront,0,0,False,370343,,-1,False,False,20,2,[]
640490,Dimitri Seront,640490,Dimitri Seront,1,8192,False,780201,,409858,False,False,20,2,[]
640490,Dimitri Seront,640490,Dimitri Seront,2,0,False,1160460,,380259,False,False,20,2,[]
640490,Dimitri Seront,640490,Dimitri Seront,3,32768,False,1578735,,418275,False,False,20,2,['optional path']
640490,Dimitri Seront,640490,Dimitri Seront,4,0,False,1958177,,379442,False,False,20,2,[]
640490,Dimitri Seront,640490,Dimitri Seront,5,0,False,2337320,,379143,False,False,20,2,[]
640490,Dimitri Seront,640490,Dimitri Seront,6,0,False,2717161,,379841,False,False,20,2,[]
640490,Dimitri Seront,640490,Dimitri Seront,7,0,False,3095825,,378664,True,True,20,2,[]
640490,Dimitri Seront,640490,Dimitri Seront,8,0,False,3476864,,381039,False,False,20,2,[]
640490,Dimitri Seront,640490,Dimitri Seront,9,0,False,3858113,,381249,False,False,20,2,[]
640490,Dimitri Seront,640490,Dimitri Seront,10,16384,False,4246438,,388325,False,False,20,2,[]
19557,Daniel Oriola Juan,19557,Daniel Oriola Juan,0,0,False,370363,,-1,False,False,19,4,[]
19557,Daniel Oriola Juan,19557,Daniel Oriola Juan,1,8192,False,794397,,424034,False,False,19,4,[]
19557,Daniel Oriola Juan,19557,Daniel Oriola Juan,2,32768,False,1296476,,502079,False,False,19,4,['optional path']
19557,Daniel Oriola Juan,19557,Daniel Oriola Juan,3,0,False,1688076,,391600,False,False,19,4,[]
19557,Daniel Oriola Juan,19557,Daniel Oriola Juan,4,0,False,2085125,,397049,False,False,19,4,[]
19557,Daniel Oriola Juan,19557,Daniel Oriola Juan,5,0,False,2472821,,387696,False,False,19,4,[]
19557,Daniel Oriola Juan,19557,Daniel Oriola Juan,6,0,False,2867476,,394655,False,False,19,4,[]
19557,Daniel Oriola Juan,19557,Daniel Oriola Juan,7,0,False,3260616,,393140,False,False,19,4,[]
19557,Daniel Oriola Juan,19557,Daniel Oriola Juan,8,0,False,3642421,,381805,True,True,19,4,[]
19557,Daniel Oriola Juan,19557,Daniel Oriola Juan,9,0,False,4033571,,391150,False,False,19,4,[]
19557,Daniel Oriola Juan,19557,Daniel Oriola Juan,10,16384,False,4426728,,393157,False,False,19,4,[]
30319,Francesco Bernardo,30319,Francesco Bernardo,0,0,False,370353,,-1,False,False,20,3,[]
30319,Francesco Bernardo,30319,Francesco Bernardo,1,40969,False,829524,,-1,False,False,20,3,"['invalid', 'black flag', 'optional path']"
30319,Francesco Bernardo,30319,Francesco Bernardo,2,0,False,1247137,,417613,False,False,20,3,[]
30319,Francesco Bernardo,30319,Francesco Bernardo,3,0,False,1634956,,387819,False,False,20,3,[]
30319,Francesco Bernardo,30319,Francesco Bernardo,4,0,False,2018019,,383063,True,True,20,3,[]
30319,Francesco Bernardo,30319,Francesco Bernardo,5,0,False,2413624,,395605,False,False,20,3,[]
30319,Francesco Bernardo,30319,Francesco Bernardo,6,0,False,2798847,,385223,False,False,20,3,[]
30319,Francesco Bernardo,30319,Francesco Bernardo,7,0,False,3186477,,387630,False,False,20,3,[]
30319,Francesco Bernardo,30319,Francesco Bernardo,8,0,False,3578073,,391596,False,False,20,3,[]
30319,Francesco Bernardo,30319,Francesco Bernardo,9,0,False,3971396,,393323,False,False,20,3,[]
30319,Francesco Bernardo,30319,Francesco Bernardo,10,16384,False,4533239,,561843,False,False,20,3,[]
751754,Ray Coyle,751754,Ray Coyle,0,0,False,370373,,-1,False,False,18,5,[]
751754,Ray Coyle,751754,Ray Coyle,1,8192,False,897873,,527500,False,False,18,5,[]
751754,Ray Coyle,751754,Ray Coyle,2,0,False,1358212,,460339,True,True,18,5,[]
751754,Ray Coyle,751754,Ray Coyle,3,32768,False,1885564,,527352,False,False,18,5,['optional path']
751754,Ray Coyle,751754,Ray Coyle,4,0,False,2432234,,546670,False,False,18,5,[]
751754,Ray Coyle,751754,Ray Coyle,5,0,False,2942907,,510673,False,False,18,5,[]
751754,Ray Coyle,751754,Ray Coyle,6,0,False,3433693,,490786,False,False,18,5,[]
751754,Ray Coyle,751754,Ray Coyle,7,0,False,3899751,,466058,False,False,18,5,[]
751754,Ray Coyle,751754,Ray Coyle,8,16384,False,4465681,,565930,False,False,18,5,[]
