team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-96989,Chicane Online Racing Red,445418,Thomas Fischer2,3764,121.6096,39,121.29587586206897,29,176.72869689630977,4742.7744,3517.5804000000003,66.0
-96989,Chicane Online Racing Red,398267,Ben Idris Abdillahi,3508,124.0485,20,123.12396000000001,15,174.10471593018937,2480.9700000000003,1846.8594000000003,34.0
-129672,RACING TEAM #208,443123,Alessio Bernardini,7646,120.3423,7,120.3423,5,178.1290708254704,842.3960999999999,601.7115,12.0
-129672,RACING TEAM #208,758401,Alessio Bonino,5775,121.2829,20,121.28288125,16,176.74763213955228,2425.658,1940.5261,34.0
-134184,GROW RACING TEAM RED,286658,Marcelo Eusébio,5087,120.1888,20,120.18877333333334,15,178.35660923627034,2403.776,1802.8316000000002,34.0
-134184,GROW RACING TEAM RED,667770,Pedro Daniel Paquete,5445,122.7336,22,122.73364285714287,21,174.65840319716742,2700.1392,2577.4065,37.0
-264062,Team Upstate,478574,Matias Nievas Soto,2157,124.2501,46,124.03977142857143,35,172.8192646045324,5715.5046,4341.392,78.0
-312337,Sissi State Punks Racing,113603,Norbert Windholz,2548,123.0099,21,122.16919285714286,14,175.4653655203115,2583.2079,1710.3687,36.0
-312337,Sissi State Punks Racing,332166,Mathias Saurer,2134,122.7368,17,122.7367642857143,14,174.65396130289756,2086.5256,1718.3147000000001,29.0
-159910,Austrian Simracers Red,347495,Marko Zeiler,3650,122.8953,20,122.47933333333333,15,175.02105454525665,2457.906,1837.19,34.0
-299312,CM x MSi Gaming GT3,605082,Mich Comazzetto,1569,121.7726,11,121.772625,8,176.0367905348185,1339.4986,974.181,19.0
-159911,Austrian Simracers Blue,685554,Chris Mayr,3039,123.3704,15,123.37043333333332,9,173.75688405082477,1850.556,1110.3338999999999,25.0
-159911,Austrian Simracers Blue,665679,TH Reinberger,2470,123.4989,17,123.49887142857143,14,173.5761779199602,2099.4813,1728.9842,29.0
-159911,Austrian Simracers Blue,461635,Markus Deutsch,2068,124.0902,15,122.59304444444444,9,174.8587138621423,1861.3529999999998,1103.3374,25.0
-129653,Octopus Racing Team,389453,Carlos Ruiz3,3982,121.9819,15,121.98187272727273,11,175.73481699143676,1829.7285,1341.8006,25.0
-243021,Elite Racing Team,370494,Josh Fletcher,3273,123.4777,35,123.18861000000001,30,174.01334490258475,4321.7195,3695.6583000000005,59.0
-215227,Team Jonathan Worth,417146,Jonathan Worth,2666,122.8103,30,122.56903076923078,26,174.89297211103775,3684.3089999999997,3186.7948,51.0
-223528,SimVision,301748,Joao Nascimento,3073,122.9634,8,122.96336666666667,6,174.33210118677624,983.7072,737.7802,14.0
-175849,Maniti Racing Yellow,843051,Linus Griese,2700,122.7302,31,122.73017307692308,26,174.66334107232424,3804.6362,3190.9845,53.0
-299638,Ingersoll Rand Enosis eSports #215,273285,Ale G Torres,5815,121.5227,18,121.52268000000001,10,176.39885887967583,2187.4086,1215.2268000000001,31.0
-237724,Team Cesar Carregal,19254,Cesar Carregal,3413,125.2947,17,124.27791666666667,12,172.4881029145028,2130.0099,1491.335,29.0
-257830,SR TECHNIC,530634,Nuno Vinagre,3541,122.5329,6,122.53285,4,174.94461346487907,735.1974,490.1314,10.0
-299092,YS Sim-Sport PEC,564555,Mauro Dragoni,2672,122.2361,22,122.23610454545454,22,175.3693162892693,2689.1942,2689.1942999999997,37.0
-252527,Krips Racing Blue,727711,Ryan O'Connor6,2779,124.3959,34,122.60509285714286,28,174.8415304817506,4229.4606,3432.9426000000003,58.0
-232258,SIMVISION #228,621117,Artur Loureiro,1991,123.1732,10,123.17318571428571,7,174.0351356156715,1231.732,862.2122999999999,17.0
-232258,SIMVISION #228,858949,Gonçalo C Ferreira,4018,123.1357,23,123.1357125,16,174.08809877150796,2832.1211,1970.1714,39.0
-257782,PROTOSIM #3,608985,Ricardo Varão,1514,123.4855,34,123.17880714285714,28,174.02719329096098,4198.507,3449.0065999999997,58.0
-257782,PROTOSIM #3,149607,Pedro Bragança,1805,123.7402,8,123.74022857142857,7,173.23761502206932,989.9216,866.1816,14.0
-258771,PROTOSIM #2,648414,Cristiano Rocha,3768,122.0064,3,122.0064,3,175.69948855142027,366.0192,366.0192,5.0
-140651,Chicane Online Racing Orange,643345,Austin Dilts,2096,122.6134,15,122.61336999999999,10,174.82972762268915,1839.201,1226.1336999999999,25.0
-297933,Prestanda NOMAD #209,413083,Ryan Scott Hamilton,3606,123.2972,28,122.400824,25,175.1333151155911,3452.3216,3060.0206,47.0
-62993,Fury Simsport Academy,651954,Cade Middleton,2673,122.6597,12,122.65969090909091,11,174.76370534707783,1471.9164,1349.2566,20.0
-201817,Maniti Racing Red,314054,Jan-Eike Zanders,2237,122.7037,14,122.70367777777777,9,174.70105597667953,1717.8518,1104.3330999999998,24.0
-266573,Team Claus Christensen,675666,Claus Christensen,2437,127.1936,28,124.183652,25,172.619034267087,3561.4208,3104.5913,47.0
