team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-129672,RACING TEAM #208,758401,Alessio Bonino,5815,102.7681,12,102.76813,10,165.57580624265518,1233.2172,1027.6813,28.0
-129672,RACING TEAM #208,443123,Alessio Bernardini,7646,103.9075,3,103.9075,2,163.76022886509637,311.72249999999997,207.815,7.0
-110547,Carbono eSports,528824,Kiko Lacalle,4204,104.8502,20,104.85022352941176,17,162.28783695465205,2097.004,1782.4538,47.0
-257830,SR TECHNIC,613054,Luis Marinho,3541,104.4754,27,104.28161904761906,21,163.17272532017236,2820.8358,2189.914,63.0
-232258,SIMVISION #228,641212,Pedro M Oliveira,2553,104.0391,25,104.03905789473684,19,163.5531532591935,2600.9775,1976.7421,58.0
-232258,SIMVISION #228,858949,Gonçalo C Ferreira,4023,106.4135,2,106.4135,1,159.9037338382818,212.827,106.4135,5.0
-159911,Austrian Simracers Blue,344263,Markus Fallmann,2228,104.5347,25,104.33178181818182,22,163.09427179585126,2613.3675,2295.2992,58.0
-175849,Maniti Racing Yellow,843051,Linus Griese,2785,105.0884,14,105.0884,11,161.92002143719003,1471.2376,1155.9723999999999,33.0
-175849,Maniti Racing Yellow,314054,Jan-Eike Zanders,2237,107.1035,7,107.10348333333333,6,158.87360010357585,749.7245,642.6209,16.0
-62993,Fury Simsport Academy,722391,Matthew Luke Sr,2162,104.4095,13,104.40946666666666,12,162.97292308871098,1357.3235,1252.9135999999999,30.0
-299092,YS Sim-Sport PEC,564555,Mauro Dragoni,2672,103.7,4,103.8195,2,163.89903612327163,414.8,207.639,9.0
-299092,YS Sim-Sport PEC,327245,Paolo Ernesto Taddeolini,3213,104.7793,9,104.779325,8,162.39764839867024,943.0137000000001,838.2346,21.0
-312337,Sissi State Punks Racing,113603,Norbert Windholz,2698,106.745,43,106.24004444444445,36,160.16480480388017,4590.035,3824.6416000000004,100.0
-258771,PROTOSIM #2,648414,Cristiano Rocha,3768,104.5591,6,104.5591,5,162.739694400583,627.3546,522.7955,14.0
-129653,Octopus Racing Team,365305,Davo Ramos,4019,104.8063,23,104.61742222222223,18,162.64897011757546,2410.5449,1883.1136000000001,53.0
-129653,Octopus Racing Team,649681,Joselu Otero,3543,106.8456,13,106.24098000000001,10,160.16339439639955,1388.9928,1062.4098000000001,30.0
-223528,SimVision,301748,Joao Nascimento,3073,106.8521,6,104.6802,3,162.55142788034414,641.1125999999999,314.0406,14.0
-257829,SR TECHNIC #PEC,201606,Manuel M Cruz,1710,106.5604,15,106.06267857142856,14,160.43264426270855,1598.406,1484.8774999999998,35.0
-299312,CM x MSi Gaming GT3,605082,Mich Comazzetto,1569,104.9163,2,104.9163,1,162.18562778900895,209.8326,104.9163,5.0
-264062,Team Upstate,478574,Matias Nievas Soto,2157,105.8445,5,105.07165,4,161.94583392189995,529.2225,420.2866,12.0
