team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-306596,XBD Emiral Racing,47036,Daniel López,5705,136.1377,21,110.41589624999999,80,194.14289797063532,2858.8917,8833.2717,78.0
-306596,XBD Emiral Racing,424670,Marc Hagele,4139,108.2047,1,110.59106875,80,193.83538220847515,108.2047,8847.2855,4.0
-201381,Peaky Drivers LMP2,567600,Alejandro Llaneza,4246,123.557,27,110.25073406593405,91,194.43373562646937,3336.039,10032.816799999999,100.0
-140500,505 Endurance,347125,Ben Dutton,4284,109.1519,9,109.37238717948718,156,195.99519250522877,982.3670999999999,17062.0924,33.0
-53704,LITHIUM Motorsports,611888,Milo Speelman,2483,109.4501,27,111.0450704225352,71,193.04289689251928,2955.1527,7884.2,100.0
-303752,HW Racing,324079,Patrick Szilvasi,5190,108.5503,6,111.34275263157895,76,192.52678394732098,651.3018,8462.0492,22.0
-254304,Platinum Racing Team Blue,532015,Winston Ekkel,3286,108.8598,11,109.58167923076924,130,195.62085770612006,1197.4578000000001,14245.618300000002,41.0
-261365,MRP by Fields Academy,310141,Cristian Streitemberger,5745,110.5274,14,109.87784015151516,132,195.09358802867226,1547.3836000000001,14503.8749,52.0
-164695,BAZINGA Motorsport,466164,Leonhard V Ziegler,2567,110.646,6,109.93205100671142,149,194.99738141601028,663.876,16379.875600000001,22.0
-164695,BAZINGA Motorsport,375623,Oliver Konert,4110,109.03,1,109.41598115942028,138,195.91710326818568,109.03,15099.4054,4.0
-225873,centoquattro #104,318720,Michele Sangalli,7796,112.2289,10,109.59427765957447,94,195.5983700771922,1122.289,10301.8621,37.0
-109804,Carbono eSports Black,299849,Vicente Lara,2531,109.8001,3,111.2113987654321,81,192.75418093799854,329.4003,9008.1233,11.0
-109804,Carbono eSports Black,292820,Juanjo Gragera,2519,112.7755,4,111.09679101123595,89,192.95302667951944,451.102,9887.6144,15.0
-109804,Carbono eSports Black,335781,Mike R,2336,122.4092,20,110.5629,105,193.88476677077034,2448.184,11609.1045,74.0
-279040,Platinum Racing Team Black,492400,Maarten Beers,2383,113.0098,18,111.99103548387096,62,191.41230355966573,2034.1764,6943.4442,67.0
-279040,Platinum Racing Team Black,427545,Marnix Heijster,3180,111.061,3,111.26246888888888,45,192.66570564245978,333.183,5006.811099999999,11.0
