team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-96989,Chicane Online Racing Red,310170,Alex Gal,8025,119.3283,6,120.28704537037036,108,176.3324563928866,715.9698,12991.0009,100.0
-129672,LEO RACING TEAM #208,443123,Alessio Bernardini,7646,122.6923,5,120.25619158878506,107,176.37769749876287,613.4615,12867.4125,83.0
-127445,LEO RACING TEAM #221,19423,Fabio Ponta,6058,119.0875,4,120.53218214285714,56,175.97383375388395,476.35,6749.8022,67.0
-223528,SimVision,465352,Filipe RC Barreto,6202,120.2129,6,120.68315895522389,134,175.75368730834737,721.2774000000001,16171.543300000001,100.0
-110547,Carbono eSports,364474,Rubens Llorente,5151,119.3764,5,120.749175,16,175.6575991711745,596.8820000000001,1931.9868,83.0
-278379,Platinum Racing Team Orange,416545,Martin Hobson,2558,119.8646,5,121.2007169642857,112,175.003174186256,599.323,13574.4803,83.0
-302748,Platinum Racing Team White,373409,Sek-Yin Ho,3766,119.9495,5,121.20761818181819,110,174.9932100025516,599.7475,13332.838000000002,83.0
-129653,Octopus Racing Team,389453,Carlos Ruiz3,3982,120.8214,5,121.80203815789474,76,174.13920574058326,604.107,9256.9549,83.0
-159910,Austrian Simracers Red,334510,Michael Lerchbacher,5216,120.1223,5,120.83006354166668,96,175.54000685504758,600.6115,11599.6861,83.0
-243021,Elite Racing Team,584434,Dane Myrie,1577,120.2548,5,122.0206181818182,11,173.82726377270967,601.274,1342.2268000000001,83.0
-134184,GROW RACING TEAM RED,667770,Pedro Daniel Paquete,5453,124.6929,6,122.46427173913044,46,173.1975365646396,748.1573999999999,5633.3565,100.0
-298040,Peaky Drivers GT3,665522,Víctor Sánchez Fernández,2185,120.8115,5,122.78853488372094,86,172.74015202222313,604.0575,10559.814,83.0
-247532,Krips Racing Green,506798,Alex J Richardson,3113,120.7619,5,122.44008282828283,99,173.23175297216085,603.8095,12121.5682,83.0
-299638,Ingersoll Rand Enosis eSports #215,273285,Ale G Torres,5837,129.5203,4,121.44356942148761,121,174.65321781498233,518.0812,14694.671900000001,67.0
-257830,SR TECHNIC,613054,Luis Marinho,3541,120.6534,6,122.20067142857143,77,173.57114273138788,723.9204,9409.4517,100.0
-272629,Platinum Racing Team red,604599,Daan Pepels,2084,120.4657,6,122.31875285714285,70,173.40358438065456,722.7942,8562.3127,100.0
-214868,Sissi State Punks Racing,113603,Norbert Windholz,2616,120.9478,6,122.9570924528302,106,172.50334860135825,725.6868,13033.4518,100.0
-218497,Blue Chip Racing,146465,Thomas R Dunn,3108,121.6994,5,122.02494807692308,52,173.82109574043128,608.497,6345.2973,83.0
-252527,Krips Racing Blue,614536,Louis Greig,2114,120.7075,5,122.78652524271845,103,172.74297925177126,603.5375,12647.0121,83.0
-257829,SR TECHNIC #PEC,561604,Carlos Coxinho,2679,121.0,5,122.78487594936709,79,172.74529960144767,605.0,9700.0052,83.0
-62993,Fury Simsport Academy,651954,Cade Middleton,2446,122.3391,6,121.92117131782945,129,173.96904863313293,734.0346,15727.8311,100.0
-258771,PROTOSIM #2,648414,Cristiano Rocha,3940,120.6696,4,122.29516862745099,102,173.43702470384414,482.6784,12474.1072,67.0
-159911,Austrian Simracers Blue,685554,Chris Mayr,3037,120.6435,6,121.93197887323943,71,173.95362872319544,723.861,8657.1705,100.0
-175849,Maniti Racing Yellow,390076,Stefan Kurzmann,3467,121.0904,6,122.2999425,80,173.43025473949018,726.5424,9783.9954,100.0
-264062,Team Upstate GT3,478574,Matias Nievas Soto,2106,120.9707,5,123.50261440677967,118,171.74138607737567,604.8534999999999,14573.308500000001,83.0
-299092,YS Sim-Sport PEC,564555,Mauro Dragoni,2672,121.1879,4,122.95569909090909,110,172.50530344850222,484.7516,13525.1269,67.0
-140651,Chicane Online Racing Orange,606006,Jomi Scott,2802,121.2442,6,123.1463243902439,41,172.23827253816418,727.4652000000001,5048.9993,100.0
-297670,TR Geekz Energy Simracing GT3,575026,Daniel K Kühn,2237,121.6173,5,123.702572,25,171.46377669819188,608.0865,3092.5643,83.0
-280178,Trackside Esports,451680,Kris van Strijland,2396,121.5394,5,122.44841827956989,93,173.21996053859118,607.697,11387.7029,83.0
-257782,PROTOSIM #3,823793,Luciano Gomes,1953,121.7626,3,123.38147368421052,95,171.91000844006268,365.2878,11721.24,50.0
