team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-127445,RACING TEAM #221,19423,Fabio Ponta,6089,212.3403,13,103.7798417721519,79,163.96166818367632,2760.4239000000002,8198.6075,43.0
-129672,RACING TEAM #208,758401,Alessio Bonino,5815,257.5893,4,103.34140540540541,74,164.6572921477799,1030.3572,7647.264,13.0
-223528,SimVision,465352,Filipe RC Barreto,6182,149.0927,16,104.0670421875,64,163.5091727709723,2385.4832,6660.2907,53.0
-134184,GROW RACING TEAM RED,286658,Marcelo Eusébio,5087,125.9483,12,104.07937878787878,66,163.48979191622246,1511.3796,6869.239,40.0
-298040,Peaky Drivers GT3,384294,Sergio Gomez Redondo,1813,399.0456,15,104.36257666666667,60,163.046146657999,5985.683999999999,6261.7546,50.0
-299092,YS Sim-Sport PEC,327245,Paolo Ernesto Taddeolini,3213,190.9385,10,104.4188675,80,162.95825063224322,1909.385,8353.5094,33.0
-312337,Sissi State Punks Racing,113603,Norbert Windholz,2698,169.6531,24,105.20169032258066,31,161.74565188661873,4071.6744,3261.2524000000003,80.0
-312337,Sissi State Punks Racing,728760,Markus Kementner,2046,105.4032,3,106.41342580645161,31,159.90384532633252,316.2096,3298.8162,10.0
-110547,Carbono eSports,323778,Jose Manuel Cazon,4658,211.2053,11,104.42544210526316,19,162.9479908128862,2323.2583,1984.0834,37.0
-299638,Ingersoll Rand Enosis eSports #215,19254,Cesar Carregal,3413,155.1354,7,0.0,0,inf,1085.9478,0.0,23.0
-299312,CM x MSi Gaming GT3,605082,Mich Comazzetto,1856,298.4669,16,0.0,0,inf,4775.4704,0.0,53.0
-232258,SIMVISION #228,858949,Gonçalo C Ferreira,4023,105.5221,3,104.65414347826086,69,162.5918995202957,316.56629999999996,7221.135899999999,10.0
-232258,SIMVISION #228,387273,Ricardo Luis Pereira,4151,203.1187,6,105.02249375,32,162.02163339698834,1218.7122,3360.7198,20.0
-129653,Octopus Racing Team,365305,Davo Ramos,4019,222.5701,8,104.73246451612903,62,162.47031003628786,1780.5608,6493.4128,27.0
-278379,Platinum Racing Team Orange,389317,Steven Bird2,3652,134.7288,9,0.0,0,inf,1212.5592000000001,0.0,30.0
-278379,Platinum Racing Team Orange,416545,Martin Hobson,2992,161.5345,7,105.64600833333333,48,161.06539422778317,1130.7415,5071.0084,23.0
-257829,SR TECHNIC #PEC,515776,Rui Filipe Pinheiro,2150,134.4949,15,105.10892318840578,69,161.8884055190946,2017.4235,7252.515699999999,50.0
-257829,SR TECHNIC #PEC,201606,Manuel M Cruz,1629,104.6484,8,105.98399423076923,52,160.55175221788298,837.1872,5511.1677,27.0
-62993,Fury Simsport Academy,651954,Cade Middleton,2724,103.6681,7,106.2784119047619,42,160.10698387221183,725.6767,4463.6933,23.0
-96989,Chicane Online Racing Red,317748,Jamie M Pounder,3644,223.2172,6,104.95464,60,162.12638127099478,1339.3031999999998,6297.2784,20.0
-297933,Prestanda NOMAD #209,555827,Tim Penny,2925,193.6084,30,105.1298734375,64,161.8561444470492,5808.2519999999995,6728.3119,100.0
-247532,Krips Racing Green,275038,Christian Glåmseter,3319,127.8968,5,0.0,0,inf,639.484,0.0,17.0
-140651,Chicane Online Racing Orange,606006,Jomi Scott,2964,154.5472,6,105.05386140350876,57,161.97325594194362,927.2832000000001,5988.070099999999,20.0
-140651,Chicane Online Racing Orange,595176,Christopher Rowe3,2049,123.4863,6,106.1076981818182,55,160.3645755432636,740.9177999999999,5835.923400000001,20.0
-175849,Maniti Racing Yellow,314054,Jan-Eike Zanders,2237,199.9522,5,105.3540173076923,104,161.51179058605865,999.761,10956.817799999999,17.0
-252527,Krips Racing Blue,614536,Louis Greig,2272,141.7463,10,105.39202727272728,22,161.4535408524519,1417.463,2318.6246,33.0
-252527,Krips Racing Blue,831421,Christian Hindsch,2083,105.6007,3,105.75602264150945,53,160.89784350608906,316.8021,5605.069200000001,10.0
-257830,SR TECHNIC,491790,Sérgio Vieira,3257,206.2805,3,104.78986307692308,65,162.38131705839837,618.8415,6811.341100000001,10.0
-280178,Trackside Esports,662411,Peppe Kerstens,1559,115.8405,13,106.08083857142857,70,160.40517976620714,1505.9265,7425.6587,43.0
-257782,PROTOSIM #3,149607,Pedro Bragança,1805,106.0672,1,106.78622857142857,28,159.34560297181176,106.0672,2990.0144,3.0
-258771,PROTOSIM #2,648414,Cristiano Rocha,3768,0.0,0,105.4422575,80,161.37662815878159,0.0,8435.3806,0.0
