team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-249688,LEO RACING TEAM LMP2,318720,Michele Sangalli,7547,213.8861,18,213.42102000000003,10,229.9038942349727,3849.9498,2134.2102000000004,26.0
-249688,LEO RACING TEAM LMP2,387312,Gianpaolo Filippo Cristini,5014,221.26,8,221.5243714285714,7,221.49402024337087,1770.08,1550.6706,12.0
-306596,XBD Emiral Racing,245246,Alberto García Blasco,6174,213.972,10,213.360875,8,229.9687026011681,2139.7200000000003,1706.887,15.0
-306596,XBD Emiral Racing,637180,Hugo González Aranda,5398,221.5067,10,219.6172,5,223.41749011279626,2215.067,1098.086,15.0
-306596,XBD Emiral Racing,451775,Iván Hernandez,5176,221.4536,3,218.0076,1,225.06703256950678,664.3607999999999,218.0076,4.0
-279040,Platinum Racing Team Black,427545,Marnix Heijster,3180,216.4935,21,215.43523846153846,13,227.7544006263385,4546.3635,2800.6581,31.0
-256035,MRP Simracing,310141,Cristian Streitemberger,5289,217.4764,17,216.71804545454546,11,226.40626675405855,3697.0988,2383.8985000000002,25.0
-254304,Platinum Racing Team Blue,532015,Winston Ekkel,3299,215.245,19,215.2449846153846,13,227.95571147581109,4089.655,2798.1847999999995,28.0
-254304,Platinum Racing Team Blue,363812,Vincent Aussems,3940,215.1767,2,215.1767,1,228.02805140891184,430.3534,215.1767,3.0
-109804,CARBONO eSPORTS Black,299849,Vicente Lara,2531,219.0775,24,214.62456666666665,18,228.61466593339657,5257.86,3863.2421999999997,35.0
-109804,CARBONO eSPORTS Black,335781,Mike R,2336,216.3878,8,216.38778333333335,6,226.75181959794864,1731.1024,1298.3267,12.0
-109804,CARBONO eSPORTS Black,292820,Juanjo Gragera,2519,224.4253,21,218.49154,15,224.56852841807972,4712.9313,3277.3731,31.0
-109804,CARBONO eSPORTS Black,562080,Pablo Alfieri,3596,226.2867,15,216.2332125,8,226.91390948834933,3394.3005,1729.8657,22.0
-261365,MRP by Fields Academy,173751,Andrew Fields,5034,219.4827,30,216.96296,25,226.15069230987632,6584.481,5424.0740000000005,44.0
-261365,MRP by Fields Academy,512050,Alberto Gazapo,7031,215.58,4,215.58,2,227.60146400222655,862.32,431.16,6.0
-164695,BAZINGA Motorsport,375623,Oliver Konert,4110,215.5261,13,215.5261272727273,11,227.65835507038713,2801.8393,2370.7874,19.0
-164695,BAZINGA Motorsport,512418,Niklas Röder,2198,219.1451,8,219.1451,4,223.8987940392005,1753.1608,876.5804,12.0
-201381,Peaky Drivers LMP2,528821,Ivan Spitz,2473,217.9817,32,216.29426818181815,22,226.84985608751586,6975.4144,4758.473899999999,47.0
-302108,Team Shazoo,767621,Max Vos,4220,217.1156,13,216.34034444444444,9,226.801541504433,2822.5028,1947.0630999999998,19.0
-298629,Scopum Racing E-Sports Team Purple,857815,Lemi Mischke,2250,225.2938,39,216.98779166666665,12,226.1248120584357,8786.458200000001,2603.8534999999997,57.0
-303752,Auriga Corse,555223,Gianni Pirone,3481,215.6148,12,215.61476666666664,9,227.5647645481301,2587.3776,1940.5328999999997,18.0
-303752,Auriga Corse,324079,Patrick Szilvasi,5034,215.7317,12,215.7316875,8,227.44143050195163,2588.7803999999996,1725.8535,18.0
-303752,Auriga Corse,705991,Juan Roldán,2928,219.9903,4,218.0957,2,224.97611649198038,879.9612,436.1914,6.0
-207745,Platinum Racing Team,686915,Nick Kerstens,2512,217.6907,26,216.62815789473686,19,226.50021163657829,5659.9582,4115.935,38.0
-272942,SWANK RACING,626628,Drew Swank,3745,219.8246,9,219.82455,8,223.20675106397354,1978.4214,1758.5964,13.0
