team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-132790,Reiter Engineering Esports,708185,Denis Robin Wolf,6343,105.0496,30,104.80925789473685,19,202.37248701543493,3151.488,1991.3759,42.0
-132790,Reiter Engineering Esports,289340,Jan Körbs,4346,105.0208,25,105.020835,20,201.9647832965716,2625.52,2100.4167,35.0
-243684,Altitude Esports,176521,Tom R Dadswell,4562,106.3379,37,106.43349333333333,30,199.2841681515794,3934.5023,3193.0047999999997,51.0
-243684,Altitude Esports,259215,Bryan Loynes,2947,105.27,35,104.81625,30,202.35898710743805,3684.45,3144.4874999999997,49.0
-201262,SimTech Motorsport LMDh,316144,Standa Sehnall,4428,105.5079,32,103.91090555555554,18,204.122080055013,3376.2528,1870.3962999999999,44.0
-201262,SimTech Motorsport LMDh,382105,Peter Hruska,3747,106.7688,8,105.37965,6,201.2770983999283,854.1504,632.2779,11.0
-305677,Delta Racing LMDh,793252,Leandro Rolim,3410,107.7362,56,106.8073638888889,36,198.58659000764382,6033.227199999999,3845.0651000000003,78.0
-275533,RACAR eSports Team,127661,Miguel Almeida,4333,105.6387,11,105.63866000000002,10,200.78359742919872,1162.0257,1056.3866000000003,15.0
-284108,Magic Arrow,620347,Norbert Tamas,3495,125.6495,53,104.30668541666667,48,203.3475620251171,6659.4235,5006.7209,74.0
-284108,Magic Arrow,477938,Balazs Turoczy,3010,107.0148,6,107.8724,4,196.62592268643326,642.0888,431.4896,8.0
-233878,DLR x Sim-Lab \\ Orange,722146,Yannick Gerards,2934,113.518,18,104.847675,12,202.29833596596208,2043.324,1258.1721,25.0
