team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-223528,SimVision,465352,Filipe RC Barreto,6182,133.8675,66,102.97120222222222,45,165.2492698305876,8835.255000000001,4633.7041,100.0
-127445,RACING TEAM #221,19423,Fabio Ponta,6089,130.5954,19,102.508775,12,165.9947256300741,2481.3126,1230.1053,29.0
-127445,RACING TEAM #221,59708,Luigi Nespolino,5535,105.7583,15,103.77854166666667,12,163.96372224476397,1586.3745000000001,1245.3425,23.0
-299312,CM x MSi Gaming GT3,732337,Davide De Marco2,2422,137.1259,27,103.2944,17,164.73222150281137,3702.3993,1756.0048,41.0
-134184,GROW RACING TEAM RED,286658,Marcelo Eusébio,5087,108.2555,36,103.08789696969697,33,165.06220886242238,3897.198,3401.9006,55.0
-134184,GROW RACING TEAM RED,343106,Gil Afonso,3271,210.8857,7,104.01661999999999,5,163.58843404832805,1476.1999,520.0831,11.0
-78290,Team Alejandro Garcia de la Mata Torres,273285,Ale G Torres,5750,145.7593,23,102.41752,15,166.14262853464916,3352.4638999999997,1536.2628,35.0
-116178,Team Vicente Orozco,346983,Vicente Orozco,3518,149.7873,34,102.96035,26,165.26668742676185,5092.7681999999995,2676.9691000000003,52.0
-232258,SIMVISION #228,641212,Pedro M Oliveira,2553,125.8381,39,102.8990870967742,31,165.36508205166996,4907.6858999999995,3189.8717,59.0
-237724,Team Cesar Carregal,19254,Cesar Carregal,3413,146.2564,22,103.08249375,16,165.07086083954968,3217.6408,1649.3199,33.0
-223527,SimVision #18,301748,Joao Nascimento,3073,196.4979,32,104.9193111111111,18,162.18097317451782,6287.9328,1888.5475999999999,48.0
-175849,Maniti Racing Yellow,843051,Linus Griese,2900,227.521,13,103.1046,7,165.0354686483435,2957.7729999999997,721.7322,20.0
-312337,Sissi State Punks Racing,113603,Norbert Windholz,2698,112.8688,31,104.29931904761905,21,163.1450342742045,3498.9327999999996,2190.2857,47.0
-299092,YS Sim-Sport PEC,564555,Mauro Dragoni,2672,183.5084,10,103.5246125,8,164.36589879339078,1835.0839999999998,828.1969,15.0
-267577,PROTOSIM #1,648414,Cristiano Rocha,3768,103.2452,2,103.24525,2,164.8106424343977,206.4904,206.4905,3.0
-305113,N.pois.E Racing,858949,Gonçalo C Ferreira,4023,281.4662,17,104.14645,12,163.38450308003777,4784.9254,1249.7574,26.0
-314974,Team Ricardo Luis Pereira,387273,Ricardo Luis Pereira,4151,204.0875,35,103.994155,20,163.62377270914888,7143.0625,2079.8831,53.0
-257782,PROTOSIM #3,777046,Ruben Carrapato,2291,168.3744,22,104.98204666666666,15,162.08405647518018,3704.2368,1574.7306999999998,33.0
-201817,Maniti Racing Red,314054,Jan-Eike Zanders,2237,166.3835,23,106.65043999999999,15,159.5484836330727,3826.8205,1599.7566,35.0
-264062,Team Upstate,478574,Matias Nievas Soto,2157,198.8722,15,106.05212,5,160.44861697059898,2983.083,530.2606000000001,23.0
-280178,Trackside Esports,432229,Erik Häusler,2678,105.3936,15,105.39356428571429,14,161.45118628563588,1580.904,1475.5099,23.0
-280178,Trackside Esports,662411,Peppe Kerstens,1559,109.4028,20,107.34202777777777,18,158.5205378831373,2188.056,1932.1564999999998,30.0
-140651,Chicane Online Racing Orange,595176,Christopher Rowe3,2049,139.6706,24,108.87532352941176,17,156.2880864937526,3352.0944,1850.8805,36.0
-252527,Krips Racing Blue,614536,Louis Greig,2272,116.6211,26,104.9657043478261,23,162.10929166362905,3032.1486,2414.2112,39.0
-96989,Chicane Online Racing Red,317748,Jamie M Pounder,3644,104.5305,6,104.53048333333334,6,162.7842466444796,627.183,627.1829,9.0
-96989,Chicane Online Racing Red,445418,Thomas Fischer2,3816,277.5807,13,104.57345,2,162.71736258868768,3608.5490999999997,209.1469,20.0
