team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-129672,RACING TEAM #208,443123,Alessio Bernardini,7646,119.8809,34,119.68615806451612,31,179.1056077549486,4075.9506,3710.2708999999995,40.0
-129672,RACING TEAM #208,758401,Alessio Bonino,5815,120.1502,32,120.15389655172413,29,178.40838037884177,3844.8064,3484.4629999999997,38.0
-127445,RACING TEAM #221,19423,Fabio Ponta,6089,120.1671,28,119.96351538461538,26,178.69151309273073,3364.6788,3119.0514,33.0
-127445,RACING TEAM #221,59708,Luigi Nespolino,5535,120.9529,27,120.6909,25,177.61456812402596,3265.7282999999998,3017.2725,32.0
-223528,SimVision,465352,Filipe RC Barreto,6182,120.3208,84,120.19803200000001,75,178.34287070523752,10106.9472,9014.852400000002,100.0
-249215,Team Pedro M Oliveira,641212,Pedro M Oliveira,2513,120.9955,51,120.85591521739131,46,177.37205532257863,6170.7705000000005,5559.3721000000005,61.0
-130781,Team David Assuncao,380763,David Assuncao,4546,120.478,71,120.47802692307692,52,177.92839596955554,8553.938,6264.8574,85.0
-257830,SR TECHNIC,530634,Nuno Vinagre,3541,120.8613,28,120.86134444444446,27,177.36408757105596,3384.1164,3263.2563000000005,33.0
-257830,SR TECHNIC,491790,Sérgio Vieira,3234,122.1988,23,122.19882,20,175.4228238865155,2810.5724,2443.9764,27.0
-110547,Carbono eSports,506593,Luis Enrique Carrasco Cuevas,3657,123.6566,35,121.29447419354838,31,176.7307391579443,4327.981,3760.1286999999998,42.0
-110547,Carbono eSports,214678,J Carlos Villarejo,3000,123.1571,16,122.30679333333333,15,175.26795933221265,1970.5136,1834.6019,19.0
-257829,SR TECHNIC #PEC,25377,Aurelio Carneiro,2577,121.7998,30,121.79984444444445,18,175.997450389008,3653.994,2192.3972,36.0
-257829,SR TECHNIC #PEC,461417,Jorge  Mendes Pinheiro,3130,121.8253,22,121.8253,18,175.96067549187242,2680.1566,2192.8554,26.0
-257829,SR TECHNIC #PEC,561604,Carlos Coxinho,2806,122.0657,18,122.06212142857143,14,175.6192816339362,2197.1826,1708.8697,21.0
-175849,Maniti Racing Yellow,843051,Linus Griese,2700,122.6238,19,122.62377142857143,14,174.81489788043896,2329.8522000000003,1716.7328,23.0
-175849,Maniti Racing Yellow,314054,Jan-Eike Zanders,2237,125.6289,8,125.62891666666667,6,170.6331842124989,1005.0312,753.7735,10.0
-175849,Maniti Racing Yellow,371739,Levi Pruitt,2077,123.2026,6,120.9893,3,177.17651131133087,739.2156,362.9679,7.0
-175849,Maniti Racing Yellow,364155,Stefan Schuster,3008,0.0,0,0.0,0,inf,0.0,0.0,0.0
-129653,Octopus Racing Team,365305,Davo Ramos,3895,121.7805,28,121.47451153846156,26,176.4688065711031,3409.8540000000003,3158.3373000000006,33.0
-243021,Elite Racing Team,370494,Josh Fletcher,3273,121.2506,9,121.25058333333332,6,176.79471298763514,1091.2554,727.5034999999999,11.0
-177604,SVD Motorsport,127270,Simon Van  Dijk,2870,121.6347,34,121.63466875,32,176.23644887017463,4135.5797999999995,3892.3094,40.0
-299638,Ingersoll Rand Enosis eSports #215,273285,Ale G Torres,5815,121.1141,15,121.11412727272727,11,176.99390288078402,1816.7115,1332.2554,18.0
-264062,Team Upstate,478574,Matias Nievas Soto,2157,124.1041,40,124.104084375,32,172.72970658424396,4964.164,3971.3307,48.0
-299092,YS Sim-Sport PEC,327245,Paolo Ernesto Taddeolini,3213,121.2636,25,121.26358823529412,17,176.77575265549382,3031.59,2061.481,30.0
-257782,PROTOSIM #3,608985,Ricardo Varão,1514,122.1307,22,121.7671294117647,17,176.04473541879267,2686.8754,2070.0411999999997,26.0
-257782,PROTOSIM #3,823793,Luciano Gomes,2030,123.7488,17,123.31154285714287,14,173.83986594697197,2103.7296,1726.3616000000002,20.0
-223527,SimVision #18,301748,Joao Nascimento,3073,123.5873,21,122.39319333333333,15,175.14423389230961,2595.3333,1835.8979,25.0
-62993,Fury Simsport Academy,651954,Cade Middleton,2673,121.3467,13,121.34667692307693,13,176.6547104836569,1577.5071,1577.5068,15.0
-232258,SIMVISION #228,858949,Gonçalo C Ferreira,4036,121.9312,24,121.93118235294118,17,175.80787511721297,2926.3488,2072.8301,29.0
-258771,PROTOSIM #2,796249,Guilherme Costa Reis,2763,121.9698,30,121.7610576923077,26,176.05351404034542,3659.094,3165.7875000000004,36.0
-258771,PROTOSIM #2,648414,Cristiano Rocha,3738,121.6981,13,121.69807,10,176.14463466840522,1582.0753,1216.9807,15.0
-278379,Platinum Racing Team Orange,416545,Martin Hobson,2992,123.1525,21,122.09628947368421,19,175.57013544314358,2586.2025,2319.8295,25.0
-312337,Sissi State Punks Racing,332166,Mathias Saurer,2134,121.6838,8,121.68375,6,176.16536374002285,973.4704,730.1025,10.0
-134184,GROW RACING TEAM RED,667770,Pedro Daniel Paquete,5445,121.8049,7,121.8048857142857,7,175.99016619319286,852.6343,852.6342,8.0
-280178,Trackside Esports,662411,Peppe Kerstens,1644,124.0956,41,123.60517352941176,34,173.42690008763438,5087.9196,4202.5759,49.0
