team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-303752,HW Racing,705991,Juan Roldán,2988,108.4119,16,108.460225,12,195.56026351964513,1734.5904,1301.5227,15.0
-254304,Platinum Racing Team Blue,363812,Vincent Aussems,3940,108.7505,30,108.75052307692307,26,195.0382359760887,3262.515,2827.5135999999998,28.0
-261365,MRP by Fields Academy,512050,Alberto Gazapo,7031,108.1901,22,108.19006,20,196.04860356302606,2380.1822,2163.8012,20.0
-261365,MRP by Fields Academy,173751,Andrew Fields,5034,109.9558,87,109.0846818181818,77,194.44077599963003,9566.1546,8399.520499999999,80.0
-164695,BAZINGA Motorsport,375623,Oliver Konert,4110,108.771,28,108.77103043478262,23,195.00146406278176,3045.588,2501.7337,26.0
-249688,LEO RACING TEAM LMP2,387312,Gianpaolo Filippo Cristini,5014,108.3965,9,108.3965,9,195.67523104897302,975.5685000000001,975.5685000000001,8.0
-265602,PRT Blue,629334,Thijs Merks,2128,109.316,33,109.29348076923077,26,194.06930800552715,3607.428,2841.6305,30.0
-256035,MRP Simracing,310141,Cristian Streitemberger,5229,108.9145,23,108.6293,19,195.2558856809351,2505.0335,2063.9567,21.0
-256035,MRP Simracing,146313,Ruben Rodriguez,7136,108.5619,11,108.7566375,8,195.02727070244336,1194.1808999999998,870.0531,10.0
-306596,XBD Emiral Racing,540224,Luis Martinez8,4291,109.8794,19,109.75116000000001,15,193.26000911881022,2087.7086,1646.2674000000002,17.0
-302108,Team Shazoo,805118,Ishja Biesheuvel,3855,114.7954,15,110.3173125,8,192.2681916530554,1721.931,882.5385,14.0
-109804,Carbono eSports Black,299849,Vicente Lara,2531,109.0178,10,109.0178142857143,7,194.56003884660007,1090.1779999999999,763.1247000000001,9.0
-109804,Carbono eSports Black,292820,Juanjo Gragera,2519,109.2564,9,109.84603333333332,3,193.09309165525934,983.3076,329.5381,8.0
-109804,Carbono eSports Black,335781,Mike R,2336,110.1381,25,110.27982105263158,19,192.33355640173903,2753.4525,2095.3166,23.0
-279040,Platinum Racing Team Black,427545,Marnix Heijster,3180,112.1866,25,111.30135555555555,18,190.56830059731732,2804.665,2003.4243999999999,23.0
