team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-132790,Reiter Engineering Esports,708185,Denis Robin Wolf,6618,96.9625,11,90.89091296296297,54,187.21251031699717,1066.5875,4908.1093,100.0
-243684,Altitude Esports,176521,Tom R Dadswell,4695,93.4063,11,91.10232558139535,43,186.7780638113034,1027.4693,3917.4,100.0
-275533,RACAR eSports Team,171867,Leandro Mendes,4458,101.1027,10,91.03301351351351,74,186.92027566761865,1011.027,6736.442999999999,91.0
-201262,SimTech Motorsport LMDh,316148,Matej Surhanak,4256,149.0222,6,90.8426875,16,187.3118954214119,894.1332,1453.483,55.0
-297671,TR Geekz Energy Simracing Zelta,711842,Floris Harsevoord,4416,96.1012,10,90.287,5,188.46474000465182,961.0120000000001,451.43500000000006,91.0
-284108,Magic Arrow,684015,Eran Aviner,2848,108.5683,9,91.67528571428572,84,185.6107221070642,977.1147,7700.724,82.0
-305677,Delta Racing LMDh,394951,Joao Vitor Delgado,2435,101.0682,9,92.45844285714286,63,184.0385307709672,909.6138000000001,5824.8819,82.0
-145316,Octopus Racing Team LMDH,522535,Martín R. Pérez,3183,104.3702,8,92.15519016393444,61,184.64414158910057,834.9616,5621.466600000001,73.0
