team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-201381,Peaky Drivers LMP2,346139,Kevin Cordoba,4797,119.4768,32,114.37119444444446,18,205.05729923623443,3823.2576,2058.6815,28.0
-201381,Peaky Drivers LMP2,602043,Fran Garcia3,5564,114.1498,16,114.1498,13,205.45500949804554,1826.3968,1483.9474,14.0
-306596,XBD Emiral Racing,637180,Hugo González Aranda,5398,117.7309,36,116.23633076923078,26,201.76693541506916,4238.3124,3022.1446,32.0
-306596,XBD Emiral Racing,245246,Alberto García Blasco,6174,116.1511,15,113.87005,8,205.95976064996898,1742.2665,910.9604,13.0
-306596,XBD Emiral Racing,451775,Iván Hernandez,5176,0.0,0,0.0,0,inf,0.0,0.0,0.0
-261365,MRP by Fields Academy,310141,Cristian Streitemberger,5289,115.6631,19,114.1248375,16,205.49994862599476,2197.5989,1825.9974,17.0
-254304,Platinum Racing Team Blue,363812,Vincent Aussems,3940,113.7736,18,113.77361538461538,13,206.1343323222837,2047.9248,1479.057,16.0
-249688,LEO RACING TEAM LMP2,387312,Gianpaolo Filippo Cristini,5014,115.7532,39,113.74215714285714,35,206.19134393366653,4514.3748000000005,3980.9755,34.0
-140500,505 Endurance,750371,Adrian Schusdziarra,2561,118.5086,10,114.0705,6,205.59783855773404,1185.086,684.423,9.0
-53704,LITHIUM Motorsports,543930,Kevin Nguyen5,2807,115.8449,18,114.3803,13,205.04097509099032,2085.2082,1486.9439,16.0
-53704,LITHIUM Motorsports,380152,Zachary Livengood,2561,115.5453,30,115.16702083333332,24,203.64031363753045,3466.359,2764.0085,26.0
-109804,Carbono eSports Black,562080,Pablo Alfieri,3596,117.6359,24,116.12786315789474,19,201.95539300772552,2823.2616000000003,2206.4294,21.0
-109804,Carbono eSports Black,299849,Vicente Lara,2531,116.6811,29,114.68495,20,204.49630263779162,3383.7519,2293.699,25.0
-109804,Carbono eSports Black,335781,Mike R,2336,116.0006,50,115.45628636363635,44,203.1301108138409,5800.030000000001,5080.076599999999,44.0
-109804,Carbono eSports Black,292820,Juanjo Gragera,2519,115.0097,11,115.0097,7,203.91887156648528,1265.1067,805.0679,10.0
-303752,HW Racing,578970,Péter Hercsel,2506,118.9276,65,115.80543921568626,51,202.51767448953515,7730.294,5906.077399999999,57.0
-272942,SWANK RACING,626628,Drew Swank,3745,115.8715,35,115.87148928571429,28,202.40223361046816,4055.5025,3244.4017000000003,31.0
