team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-261365,,310141,Cristian Streitemberger,5023,133.1476,6,114.34073962264152,53,205.1119165452377,798.8856000000001,6060.059200000001,14.0
-261365,,355194,Martín Rey,5249,134.3448,6,115.5087,7,203.03793777611557,806.0688,808.5609000000001,14.0
-201381,,346139,Kevin Cordoba,4859,117.4896,27,115.22067272727273,44,203.54548960768878,3172.2192,5069.7096,64.0
-201381,,602043,Fran Garcia3,5072,114.3961,15,114.52000956521739,115,204.79083377865138,1715.9415000000001,13169.8011,36.0
-306596,,637180,Hugo González Aranda,5397,128.4591,8,114.23919594594594,74,205.29423416370147,1027.6728,8453.700499999999,19.0
-164695,,466164,Leonhard V Ziegler,2616,114.7613,15,114.84374819277109,83,204.21353893669104,1721.4195,9532.0311,36.0
-164695,,375623,Oliver Konert,4110,113.7965,3,114.4662027027027,74,204.88709933107836,341.3895,8470.499,7.0
-53704,,543930,Kevin Nguyen5,2807,117.3863,12,115.15862777777778,36,203.65515546483152,1408.6356,4145.7106,29.0
-53704,,380152,Zachary Livengood,2696,115.377,21,116.96787906976745,43,200.50503120785217,2422.917,5029.6188,50.0
-109804,,299849,Vicente Lara,2531,155.5726,8,116.53045428571428,35,201.25767454486882,1244.5808,4078.5659,19.0
-109804,,292820,Juanjo Gragera,2519,122.3466,6,116.40214117647058,34,201.4795261166613,734.0796,3957.6728,14.0
-109804,,335781,Mike R,2336,131.9202,2,115.83376470588236,34,202.46815168918542,263.8404,3938.3480000000004,5.0
-279040,,492400,Maarten Beers,2206,117.1619,12,115.17572666666666,45,203.62492099637433,1405.9428,5182.9077,29.0
-279040,,427545,Marnix Heijster,3308,115.7699,10,115.17390158730159,63,203.62814769648958,1157.699,7255.9558,24.0
-249688,,318720,Michele Sangalli,7265,116.6934,6,114.61791000000001,70,204.61591249744475,700.1604,8023.2537,14.0
-303752,,324079,Patrick Szilvasi,5041,113.9203,3,114.67786451612905,93,204.50893764159227,341.7609,10665.041400000002,7.0
-254304,,532015,Winston Ekkel,3351,113.4228,3,114.14985934065935,91,205.4549026925199,340.2684,10387.637200000001,7.0
-254304,,363812,Vincent Aussems,3982,118.4588,2,114.22213421052632,76,205.32489963787322,236.9176,8680.8822,5.0
