team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-284108,,477938,Balazs Turoczy,2555,209.2105,16,209.21054444444445,9,234.5308346665552,3347.368,1882.8949,39.0
-302846,,454593,Diego Merli,5574,209.6463,5,209.6463,4,234.04335592662503,1048.2314999999999,838.5852,12.0
-302846,,816986,Andrea Lucani,4622,205.0106,8,205.0106,3,239.33554464793528,1640.0848,615.0318,20.0
-233878,,20477,Albert Priem,3387,208.6662,13,206.362,8,237.76821124819494,2712.6606,1650.896,32.0
-201262,,316144,Standa Sehnall,4406,205.564,21,205.07115384615386,13,239.26487313964196,4316.844,2665.925,51.0
-201262,,316148,Matej Surhanak,3986,213.298,2,0.0,0,inf,426.596,0.0,5.0
-243684,,388214,Mark D Hutchinson,4056,205.014,10,204.2363375,8,240.24286867952674,2050.1400000000003,1633.8907,24.0
-275533,,245148,Leonardo Marques,4822,207.3329,8,204.684875,4,239.71641094438465,1658.6632,818.7395,20.0
-275533,,285742,Isaac González,4847,207.8537,9,207.85374285714286,7,236.06177562712026,1870.6833000000001,1454.9762,22.0
-275533,,447698,Frederico Faria,3187,207.8016,16,207.3467888888889,9,236.63893650117348,3324.8256,1866.1211000000003,39.0
-275533,,127661,Miguel Almeida,4279,209.7625,8,209.76253333333335,6,233.91366813647687,1678.1,1258.5752000000002,20.0
-145316,,522535,Martín R. Pérez,2734,208.8887,21,205.2009642857143,14,239.11351381995385,4386.6627,2872.8135,51.0
-304104,,302971,David Flanagan2,3088,206.824,24,206.21498235294118,17,237.93772426109166,4963.776,3505.6547,59.0
-304104,,590492,Timothy Brei,3736,210.7238,5,207.8064,3,236.11555567874714,1053.6190000000001,623.4192,12.0
-297570,,577596,Tom Fain,3131,209.3688,19,206.64717,10,237.44009467731885,3978.0072,2066.4717,46.0
-297570,,636584,Chase Brown3,2532,212.2224,13,210.15295,6,233.4791094276811,2758.8912,1260.9177,32.0
-305677,,394951,Joao Vitor Delgado,2506,213.4354,16,209.06815555555556,9,234.69056528105085,3414.9664,1881.6134000000002,39.0
-297671,,468045,Hákon Jökulsson,2558,218.5571,4,0.0,0,inf,874.2284,0.0,10.0
