team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-243021,,417146,Jonathan Worth,2666,127.8073,45,126.9267435897436,39,184.7731028143631,5751.3285,4950.143,78.0
-272629,,407173,John Silvester,4014,126.235,28,126.23499629629629,27,185.78562943157544,3534.58,3408.3448999999996,48.0
-299638,,593886,Jorge Sánchez Rodríguez,5789,126.1877,13,125.31472,10,187.14998719384286,1640.4401,1253.1471999999999,22.0
-299638,,606742,Raul Ontañon,5296,126.0243,10,126.02425714285714,7,186.09630221120696,1260.243,882.1698,17.0
-127445,,59708,Luigi Nespolino,5480,126.0819,10,126.081875,8,186.01125850325434,1260.819,1008.655,17.0
-223528,,339819,Joao Reis,4526,126.5067,19,126.5066875,16,185.38662822232223,2403.6273,2024.107,33.0
-62993,,81643,Bryan Krauss,3210,126.902,25,126.53102916666667,24,185.35096408888108,3172.55,3036.7447,43.0
-257830,,613054,Luis Marinho,3535,127.0831,12,127.11733999999998,10,184.49605886340922,1524.9972,1271.1734,21.0
-110547,,621443,Roberto C Freezer,5471,127.3896,14,127.38956153846155,13,184.10180520261198,1783.4544,1656.0643000000002,24.0
-96989,,445418,Thomas Fischer2,3558,126.4237,23,126.4236875,16,185.50833872172888,2907.7451,2022.779,40.0
-175849,,390076,Stefan Kurzmann,3467,126.0909,15,126.09089166666668,12,185.99795697534853,1891.3635000000002,1513.0907000000002,26.0
-140651,,643345,Austin Dilts,2108,126.4275,10,126.4275375,8,185.5026895797919,1264.2749999999999,1011.4203,17.0
-140651,,579208,Thomas Burling,2359,128.0132,4,128.01325,2,183.20484983546626,512.0528,256.0265,7.0
-299312,,732337,Davide De Marco2,1611,127.1042,10,127.32738333333333,6,184.19170825024153,1271.0420000000001,763.9643,17.0
-299312,,605082,Mich Comazzetto,1842,130.1268,7,127.86155,2,183.42221131528598,910.8876,255.7231,12.0
-297670,,575026,Daniel K Kühn,2395,127.8068,58,127.09680392156862,51,184.52586941267714,7412.7944,6481.937,100.0
-264062,,478574,Matias Nievas Soto,2140,128.4869,40,128.48685,32,182.52956036512686,5139.476,4111.5792,69.0
-264062,,671627,Justin Cole6,1805,128.7005,14,127.31084444444446,9,184.21563650403874,1801.807,1145.7976,24.0
-159911,,765885,Chris AJ Mayer,2182,129.218,18,127.28323999999999,10,184.25558811356467,2325.924,1272.8324,31.0
-159911,,461635,Markus Deutsch,2068,127.6691,12,127.6690888888889,9,183.698720240817,1532.0292,1149.0218,21.0
-159911,,393889,Stefan Kapeller,2435,131.7294,8,131.72941666666668,6,178.0365300071548,1053.8352,790.3765000000001,14.0
