team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-129672,RACING TEAM #208,443123,Alessio Bernardini,7646,126.7224,6,119.95142405063291,158,178.70952554053397,760.3344,18952.325,19.0
-127445,RACING TEAM #221,19423,Fabio Ponta,6089,121.9272,18,120.26583554216867,166,178.24232445866775,2194.6896,19964.1287,56.0
-223528,SimVision,465352,Filipe RC Barreto,6182,120.9637,15,120.70417757575758,165,177.5950303505099,1814.4555,19916.189300000002,47.0
-175849,Maniti Racing Yellow,843051,Linus Griese,2700,124.4671,8,121.57567844827587,116,176.32196137914298,995.7368,14102.7787,25.0
-175849,Maniti Racing Yellow,314054,Jan-Eike Zanders,2237,121.9658,9,122.87871153846154,26,174.45220422327023,1097.6922,3194.8465,28.0
-96989,Chicane Online Racing Red,398267,Ben Idris Abdillahi,3508,121.4536,13,121.43853085106383,94,176.52109202712916,1578.8968,11415.2219,41.0
-312337,Sissi State Punks Racing,113603,Norbert Windholz,2548,122.8006,12,122.80439818181819,55,174.55777152429206,1473.6072,6754.2419,38.0
-312337,Sissi State Punks Racing,332166,Mathias Saurer,2134,195.7468,14,122.374182,50,175.17144327060754,2740.4552000000003,6118.7091,44.0
-134184,GROW RACING TEAM RED,286658,Marcelo Eusébio,5087,121.0296,14,120.68765403225807,124,177.61934517569085,1694.4144000000001,14965.2691,44.0
-299092,YS Sim-Sport PEC,327245,Paolo Ernesto Taddeolini,3213,122.5847,16,121.60649180327869,122,176.27728390255268,1961.3552,14835.992,50.0
-297933,Prestanda NOMAD #209,318959,Chris Chadderton,3938,121.8278,15,122.60886075949367,79,174.8361574132004,1827.417,9686.1,47.0
-297933,Prestanda NOMAD #209,180064,Nic Veltenaar,4848,122.3011,8,121.29879661016949,59,176.72444145420985,978.4088,7156.629,25.0
-297933,Prestanda NOMAD #209,413083,Ryan Scott Hamilton,3606,121.588,9,121.68424320987654,81,176.1646497075811,1094.292,9856.4237,28.0
-159910,Austrian Simracers Red,347495,Marko Zeiler,3650,121.58,11,121.3549572815534,103,176.64265688187473,1337.3799999999999,12499.5606,34.0
-159910,Austrian Simracers Red,409965,Thomas Pieber,3981,122.1515,3,120.92380406504066,123,177.2724753884693,366.4545,14873.627900000001,9.0
-243021,Elite Racing Team,370494,Josh Fletcher,3273,124.2069,11,122.672528,25,174.74541716463204,1366.2759,3066.8132,34.0
-243021,Elite Racing Team,417146,Jonathan Worth,2666,122.7662,8,122.7374,23,174.65305668850738,982.1296,2822.9602,25.0
-299638,Ingersoll Rand Enosis eSports #215,346983,Vicente Orozco,3716,120.7769,5,120.8671203539823,113,177.35561182577408,603.8845,13657.9846,16.0
-278379,Platinum Racing Team Orange,416545,Martin Hobson,2992,121.0657,4,121.72695838926174,149,176.10283181027089,484.2628,18137.3168,12.0
-258771,PROTOSIM #2,796249,Guilherme Costa Reis,2763,122.6764,8,123.38491333333333,15,173.73649258145394,981.4112,1850.7737,25.0
-264062,Team Upstate GT3,478574,Matias Nievas Soto,2157,122.4903,18,122.90119338842975,121,174.42029234207658,2204.8254,14871.044399999999,56.0
